Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
46,"Blicavs, Mark",26y 66d,101 (69-1-31 68.81%),29 (0.29),←,
5,"Cockatoo, Nakia",20y 222d,29 (19-1-9 67.24%),20 (0.69),←,
35,"Dangerfield, Patrick",27y 58d,189 (107-0-82 56.61%),209 (1.11),35 (26-0-9 74.29%),46 (1.31)
22,"Duncan, Mitch",25y 357d,146 (109-0-37 74.66%),111 (0.76),←,
29,"Guthrie, Cameron",24y 287d,116 (78-1-37 67.67%),36 (0.31),←,
26,"Hawkins, Tom",28y 316d,200 (149-1-50 74.75%),417 (2.09),←,
25,"Henderson, Lachie",27y 170d,145 (71-1-73 49.31%),110 (0.76),28 (21-0-7 75.00%),6 (0.21)
8,"Kolodjashnij, Jake",21y 297d,33 (23-1-9 71.21%),,←,
11,"Lang, Darcy",21y 193d,40 (24-1-15 61.25%),30 (0.75),←,
13,"Lonergan, Tom",33y 16d,196 (143-2-51 73.47%),55 (0.28),←,
4,"Mackie, Andrew",32y 299d,268 (200-1-67 74.81%),99 (0.37),←,
27,"Menegola, Sam",25y 87d,16 (12-0-4 75.00%),11 (0.69),←,
10,"Menzel, Daniel",25y 262d,51 (42-0-9 82.35%),94 (1.84),←,
32,"Motlop, Steven",26y 82d,123 (83-1-39 67.89%),166 (1.35),←,
21,"Murdoch, Jordan",25y 71d,80 (54-1-25 68.13%),54 (0.68),←,
34,"Parsons, James",20y 51d,7 (5-0-2 71.43%),5 (0.71),←,
14,"Selwood, Joel",29y 7d,239 (183-1-55 76.78%),143 (0.60),←,
16,"Selwood, Scott",27y 67d,143 (74-1-68 52.10%),39 (0.27),8 (7-0-1 87.50%),2 (0.25)
9,"Smith, Zac",27y 100d,96 (36-0-60 37.50%),45 (0.47),31 (23-0-8 74.19%),14 (0.45)
44,"Stewart, Tom",24y 79d,10 (8-0-2 80.00%),2 (0.20),←,
7,"Taylor, Harry",30y 355d,215 (161-1-53 75.12%),54 (0.25),←,
2,"Tuohy, Zach",27y 174d,131 (56-1-74 43.13%),43 (0.33),11 (8-0-3 72.73%),3 (0.27)
Totals,Totals,26y 115d,2574 (1706-16-852 66.28%),1772 (0.69),,
C,"Scott, Chris",41y 30d,153 (110-1-42 72.22%),,←,
