Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Blakiston, Lachlan",5,3,5,10,,,4.0,2.0,3.0,3.0,,3.0,2.0,1.0,,8.0,4.0,1.0,,3.0,,,87.0
36,"Clarke, Angus",11,6,10,21,,,,,2.0,2.0,,1.0,2.0,,,8.0,12.0,,,1.0,,,90.0
22 ↑,"Durham, Sam",8,6,5,13,1,1.0,,5.0,1.0,1.0,,4.0,,,,4.0,9.0,2.0,2.0,,,,80.0
28,"Duursma, Xavier",6,3,11,17,1,,,3.0,,,2.0,2.0,,,,6.0,10.0,,,,1.0,1.0,89.0
41 ↓,"El-Hawli, Saad",3,2,4,7,,,,2.0,,2.0,1.0,1.0,,1.0,,3.0,5.0,,,2.0,,,84.0
17,"Goldstein, Todd",3,2,2,5,,,11.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,3.0,2.0,,,1.0,,,37.0
35 ↓,"Guelfi, Matt",3,,2,5,,,,1.0,,,,5.0,,1.0,,4.0,1.0,,,1.0,,,25.0
10,"Kako, Isaac",9,2,8,17,1,1.0,,4.0,,4.0,5.0,,1.0,,,10.0,7.0,,1.0,,,,78.0
4,"Langford, Kyle",9,5,4,13,1,,,2.0,,1.0,,2.0,,,,2.0,11.0,,2.0,,1.0,,86.0
15 ↑,"Laverde, Jayden",8,7,3,11,,,,,3.0,1.0,,5.0,,2.0,,2.0,10.0,1.0,,4.0,,,94.0
34,"Lual, Luamon",2,1,5,7,,,,2.0,1.0,1.0,,3.0,1.0,2.0,,3.0,5.0,,,1.0,,,86.0
1,"McGrath, Andrew",9,1,12,21,,,,3.0,1.0,3.0,4.0,3.0,,,,10.0,11.0,,,1.0,,,84.0
48 ↓,"McMahon, Liam",5,2,3,8,1,1.0,,,,1.0,,2.0,,,,4.0,3.0,,,1.0,,,78.0
29,"Menzie, Jye",8,6,2,10,3,,,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,8.0,,2.0,1.0,,,86.0
7,"Merrett, Zach",14,2,14,28,,,,3.0,5.0,3.0,3.0,2.0,2.0,,,6.0,18.0,,,,1.0,2.0,86.0
42,"Nguyen, Jayden",6,3,2,8,,,,1.0,3.0,2.0,,1.0,2.0,,,5.0,4.0,,,2.0,,,78.0
16,"Perkins, Archie",7,1,5,12,,,,3.0,1.0,4.0,3.0,2.0,,,,5.0,7.0,,,,1.0,,72.0
25,"Prior, Jaxon",9,6,4,13,,1.0,,1.0,4.0,,,2.0,,,,3.0,9.0,,1.0,3.0,,,80.0
27,"Redman, Mason",16,5,6,22,,,,1.0,6.0,2.0,,,1.0,,,5.0,10.0,,,4.0,2.0,,91.0
21,"Roberts, Archie",18,6,11,29,,,,4.0,7.0,4.0,4.0,9.0,1.0,3.0,,7.0,18.0,1.0,,1.0,,,92.0
9,"Shiel, Dylan",15,8,13,28,,,,2.0,4.0,4.0,3.0,1.0,,,,5.0,22.0,,,,,2.0,78.0
38 ↑,"Unwin, Rhys",4,,1,5,,,,,,3.0,,1.0,2.0,1.0,,3.0,2.0,,,,,,57.0
20,"Wright, Peter",6,3,5,11,,1.0,5.0,2.0,,1.0,2.0,3.0,3.0,2.0,,7.0,5.0,1.0,1.0,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,80,137,321,8,10.0,20.0,45.0,43.0,45.0,31.0,54.0,20.0,14.0,,116.0,193.0,6.0,9.0,27.0,6.0,5.0,
Opposition,Opposition,209,86,195,404,23,15.0,42.0,32.0,37.0,67.0,36.0,59.0,14.0,20.0,6.0,125.0,268.0,11.0,26.0,38.0,13.0,17.0,
