Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bartlett, Trent",6,5,3,9,2,1.0,,,,1.0,,,1.0,,,3.0,5.0,1.0,3.0,2.0,,,
17,"Brown, Nathan",16,7,8,24,3,1.0,,1.0,2.0,6.0,1.0,1.0,,2.0,1.0,5.0,20.0,,1.0,1.0,3.0,,
19,"Contessa, Adam",8,4,2,10,,,,,4.0,3.0,1.0,1.0,,,,3.0,6.0,,,,,,
26,"Cox, Simon",7,3,4,11,,,,,1.0,1.0,,1.0,,1.0,,3.0,9.0,,,,,,
16,"Croft, Matthew",2,3,5,7,,,,,,1.0,1.0,1.0,,1.0,,3.0,4.0,,1.0,1.0,,,
11,"Curley, Todd",7,2,3,10,1,,,2.0,3.0,1.0,,,2.0,1.0,,3.0,6.0,,,1.0,,,
14,"Darcy, Luke",17,8,10,27,1,,18.0,1.0,2.0,7.0,11.0,2.0,6.0,6.0,,18.0,9.0,,1.0,1.0,1.0,,
28,"Dimattina, Paul",5,4,7,12,,,,3.0,1.0,4.0,2.0,,1.0,,,3.0,11.0,,,,,,
10,"Eagleton, Nathan",7,2,2,9,,,,,1.0,1.0,,,,1.0,,2.0,7.0,,,1.0,,,
32,"Ellis, Craig",9,1,,9,,,,1.0,3.0,3.0,1.0,,5.0,1.0,,3.0,5.0,,,,,,
4,"Garlick, Simon",3,,4,7,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,,,,,,
3,"Grant, Chris",10,7,3,13,,1.0,,4.0,,2.0,1.0,,,2.0,,4.0,9.0,1.0,2.0,,,,
22,"Harrison, Ben",9,6,2,11,1,3.0,,2.0,,2.0,,,,,,5.0,7.0,2.0,2.0,,1.0,,
9,"Hudson, Paul",8,5,3,11,4,,,1.0,,4.0,,,,,,5.0,7.0,2.0,3.0,2.0,,,
25,"Hunter, Kingsley",12,8,2,14,3,1.0,,,,1.0,,2.0,1.0,,,4.0,8.0,1.0,4.0,1.0,,,
6,"Johnson, Brad",8,3,1,9,2,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,4.0,1.0,2.0,1.0,3.0,,
2,"Murphy, Robert",1,,1,2,,,,2.0,,,1.0,,1.0,,,2.0,,,,,,,
27,"Penny, Luke",1,,,1,,,1.0,,,,,,,,,,1.0,,,,,,
30,"Robbins, Matthew",9,3,3,12,,,,2.0,2.0,1.0,3.0,1.0,,,,4.0,6.0,,,1.0,,,
36,"Romero, Jose",8,6,7,15,,,,2.0,2.0,2.0,3.0,,1.0,2.0,,3.0,12.0,,,1.0,3.0,,
5,"Smith, Rohan",17,8,3,20,2,4.0,1.0,1.0,2.0,9.0,1.0,2.0,,1.0,,5.0,17.0,1.0,3.0,3.0,2.0,,
7,"West, Scott",15,3,12,27,,,,2.0,3.0,6.0,7.0,3.0,5.0,,,11.0,15.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,88,85,270,19,12.0,20.0,26.0,27.0,58.0,36.0,16.0,23.0,20.0,1.0,97.0,170.0,9.0,22.0,17.0,14.0,,
Opposition,Opposition,201,97,128,329,24,11.0,24.0,28.0,35.0,58.0,41.0,23.0,20.0,23.0,5.0,117.0,208.0,18.0,19.0,24.0,24.0,,
