Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",25y 269d,45 (11-1-33 25.56%),17 (0.38),←,
10,"Byrnes, Shannon",29y 349d,126 (81-0-45 64.29%),114 (0.90),18 (2-0-16 11.11%),14 (0.78)
18,"Cross, Daniel",30y 357d,211 (98-3-110 47.16%),33 (0.16),1 (0-0-1 0.00%),
14,"Dunn, Lynden",26y 312d,118 (30-2-86 26.27%),91 (0.77),←,
48,"Fitzpatrick, Jack",22y 269d,15 (1-0-14 6.67%),18 (1.20),←,
8,"Frawley, James",25y 183d,119 (31-1-87 26.47%),3 (0.03),←,
41,"Georgiou, Alex",24y 49d,1 (0-0-1 0.00%),,←,
31,"Grimes, Jack",24y 315d,69 (14-2-53 21.74%),5 (0.07),←,
38,"Howe, Jeremy",23y 266d,57 (11-0-46 19.30%),65 (1.14),←,
45,"Jones, Matt",26y 155d,23 (2-0-21 8.70%),3 (0.13),←,
2,"Jones, Nathan",26y 61d,158 (37-3-118 24.37%),76 (0.48),←,
24,"Kennedy Harris, Jay",19y 1d,1 (0-0-1 0.00%),,←,
25,"McDonald, Tom",21y 185d,40 (7-0-33 17.50%),,←,
22,"Michie, Viv",22y 27d,2 (0-0-2 0.00%),,1 (0-0-1 0.00%),
21,"Pedersen, Cameron",27y 5d,27 (8-0-19 29.63%),25 (0.93),11 (1-0-10 9.09%),5 (0.45)
42,"Spencer, Jake",24y 164d,25 (2-0-23 8.00%),3 (0.12),←,
46,"Terlich, Dean",24y 99d,21 (2-0-19 9.52%),1 (0.05),←,
5,"Toumpas, Jimmy",20y 79d,15 (1-0-14 6.67%),1 (0.07),←,
9,"Trengove, Jack",22y 201d,80 (20-2-58 26.25%),38 (0.47),←,
12,"Tyson, Dom",20y 287d,14 (1-0-13 7.14%),5 (0.36),1 (0-0-1 0.00%),1 (1.00)
23,"Vince, Bernie",28y 171d,130 (68-0-62 52.31%),81 (0.62),1 (0-0-1 0.00%),1 (1.00)
4,"Watts, Jack",22y 361d,74 (18-2-54 25.68%),60 (0.81),←,
Totals,Totals,24y 206d,1371 (443-16-912 32.31%),639 (0.47),,
C,"Roos, Paul",50y 268d,203 (116-2-85 57.64%),,1 (0-0-1 0.00%),
