Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",7,4,5,12,1,,,4.0,,3.0,1.0,2.0,1.0,1.0,,4.0,9.0,,1.0,3.0,,,91.0
28,"Brown, Mitch",15,10,6,21,3,,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,,11.0,10.0,2.0,1.0,3.0,,1.0,100.0
32,"Colyer, Travis",7,5,7,14,,,,3.0,,2.0,,1.0,,,,4.0,10.0,,,,,,77.0
10,"Francis, Aaron",15,11,4,19,,,,4.0,4.0,1.0,,5.0,1.0,3.0,,12.0,9.0,6.0,,4.0,,,76.0
9,"Goddard, Brendon",17,12,10,27,,,,2.0,6.0,1.0,,1.0,1.0,,1.0,2.0,23.0,,,1.0,,2.0,83.0
35,"Guelfi, Matt",7,2,6,13,,,,1.0,2.0,1.0,1.0,,2.0,,,5.0,8.0,,,2.0,,,82.0
21,"Heppell, Dyson",11,1,15,26,2,,,2.0,1.0,2.0,7.0,3.0,1.0,3.0,,10.0,16.0,,,,,,89.0
26,"Hooker, Cale",12,8,7,19,,,,2.0,4.0,1.0,,1.0,1.0,,,8.0,11.0,1.0,,4.0,,,93.0
18,"Hurley, Michael",9,9,8,17,,,,1.0,3.0,,,2.0,2.0,,,4.0,12.0,,,6.0,,,94.0
4,"Langford, Kyle",13,5,2,15,3,,,11.0,1.0,5.0,3.0,1.0,2.0,1.0,,7.0,7.0,1.0,1.0,,,1.0,75.0
33,"Laverde, Jayden",10,3,7,17,3,3.0,,3.0,,2.0,,4.0,,2.0,,6.0,13.0,2.0,2.0,1.0,,1.0,85.0
22,"Leuenberger, Matthew",1,1,2,3,,,22.0,4.0,,,,,,,,2.0,1.0,1.0,,1.0,,,39.0
43,"McDonald-Tipungwuti, Anthony",7,2,5,12,2,,,3.0,,3.0,4.0,2.0,1.0,1.0,,6.0,4.0,,1.0,,,,75.0
1,"McGrath, Andrew",4,,9,13,,,,4.0,1.0,1.0,,2.0,,,,5.0,7.0,,,1.0,,1.0,78.0
45,"McKenna, Conor",12,7,6,18,,,,,1.0,4.0,,4.0,,1.0,,4.0,13.0,,,,1.0,,76.0
7,"Merrett, Zach",13,3,16,29,,,,8.0,2.0,3.0,1.0,2.0,1.0,,,7.0,22.0,,,1.0,1.0,1.0,80.0
23,"Myers, David",6,1,10,16,1,,,3.0,,1.0,5.0,2.0,,,,8.0,9.0,,1.0,1.0,,1.0,71.0
3,"Parish, Darcy",13,5,9,22,,,,5.0,1.0,2.0,3.0,2.0,1.0,1.0,,7.0,17.0,,,3.0,2.0,,75.0
42,"Saad, Adam",13,6,6,19,,,,3.0,3.0,1.0,,1.0,,,,5.0,14.0,,,3.0,1.0,,96.0
5,"Smith, Devon",17,6,12,29,,1.0,,12.0,4.0,3.0,4.0,4.0,,,3.0,7.0,22.0,,,,,1.0,85.0
25,"Stringer, Jake",8,2,1,9,,3.0,4.0,3.0,,3.0,1.0,2.0,1.0,,,7.0,4.0,1.0,1.0,1.0,,,88.0
11,"Zaharakis, David",14,7,11,25,2,,,3.0,3.0,7.0,3.0,,3.0,,,11.0,15.0,,,1.0,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,110,164,395,17,9.0,27.0,83.0,37.0,50.0,33.0,42.0,19.0,14.0,4.0,142.0,256.0,14.0,8.0,36.0,5.0,10.0,
Opposition,Opposition,195,77,170,365,13,11.0,66.0,50.0,32.0,54.0,40.0,47.0,14.0,19.0,2.0,150.0,222.0,14.0,13.0,53.0,5.0,8.0,
