Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",20y 118d,34 (17-0-17 50.00%),19 (0.56),←,
25,"Brown, Nathan",27y 269d,81 (38-0-43 46.91%),23 (0.28),←,
32,"Bruce, Cameron",24y 222d,91 (46-0-45 50.55%),116 (1.27),←,
41,"Carroll, Nathan",23y 202d,9 (2-0-7 22.22%),,←,
36,"Davey, Aaron",20y 334d,7 (6-0-1 85.71%),11 (1.57),←,
30,"Godfrey, Simon",23y 204d,53 (24-0-29 45.28%),7 (0.13),←,
18,"Green, Brad",23y 57d,90 (45-0-45 50.00%),144 (1.60),←,
1,"Heffernan, Chris",25y 101d,120 (74-1-45 62.08%),45 (0.38),23 (7-0-16 30.43%),7 (0.30)
4,"Holland, Ben",26y 365d,132 (68-0-64 51.52%),134 (1.02),7 (6-0-1 85.71%),10 (1.43)
16,"Johnstone, Travis",23y 297d,91 (43-0-48 47.25%),71 (0.78),←,
7,"Miller, Brad",20y 308d,27 (12-0-15 44.44%),5 (0.19),←,
9,"Neitz, David",29y 108d,233 (106-0-127 45.49%),454 (1.95),←,
8,"Nicholson, Alistair",26y 66d,80 (41-0-39 51.25%),3 (0.04),←,
28,"Read, Phillip",24y 202d,80 (39-2-39 50.00%),24 (0.30),6 (6-0-0 100.00%),
27,"Rivers, Jared",19y 204d,10 (6-0-4 60.00%),,←,
24,"Robertson, Russell",25y 167d,128 (62-0-66 48.44%),197 (1.54),←,
6,"Thompson, Scott",21y 56d,34 (14-0-20 41.18%),16 (0.47),←,
10,"Ward, Daniel",26y 305d,90 (36-0-54 40.00%),24 (0.27),←,
31,"Wheatley, Paul",23y 27d,58 (33-0-25 56.90%),22 (0.38),←,
45,"Whelan, Matthew",24y 178d,75 (35-0-40 46.67%),9 (0.12),←,
34,"White, Jeff",27y 80d,168 (81-0-87 48.21%),74 (0.44),136 (68-0-68 50.00%),56 (0.41)
13,"Yze, Adem",26y 231d,194 (86-0-108 44.33%),140 (0.72),←,
Totals,Totals,24y 120d,1885 (914-3-968 48.49%),1538 (0.82),,
C,"Daniher, Neale",43y 84d,147 (72-0-75 48.98%),,←,
