North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",6,4,12,18,,,,1.0,,2.0,1.0,2.0,,1.0,,8.0,10.0,,1.0,,1.0,2.0,76.0
44,"Anthony, Liam",7,1,9,16,,,,8.0,1.0,2.0,3.0,,,,,6.0,10.0,,,2.0,,,80.0
11,"Firrito, Michael",4,3,7,11,,1.0,,4.0,,3.0,3.0,,1.0,,,5.0,6.0,,1.0,1.0,,,71.0
38,"Gibson, Josh",9,4,7,16,,1.0,1.0,6.0,4.0,2.0,,1.0,,,,1.0,13.0,,,3.0,,1.0,93.0
22,"Goldstein, Todd",1,2,7,8,,,16.0,3.0,,1.0,2.0,,1.0,,,5.0,3.0,,,4.0,,,51.0
24,"Greenwood, Levi",10,3,3,13,1,1.0,,9.0,,2.0,2.0,3.0,1.0,2.0,,5.0,8.0,,,1.0,1.0,,77.0
17,"Grima, Nathan",10,4,7,17,,,,2.0,3.0,,1.0,,,,,8.0,9.0,,,4.0,,,95.0
31,"Hale, David",6,5,2,8,2,1.0,1.0,1.0,,1.0,,3.0,,3.0,,5.0,3.0,2.0,3.0,,,1.0,76.0
6,"Hansen, Lachlan",6,6,4,10,1,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,8.0,,1.0,1.0,,,83.0
39,"Harding, Leigh",10,6,7,17,3,,,7.0,1.0,3.0,3.0,2.0,1.0,1.0,,9.0,8.0,2.0,3.0,,1.0,1.0,82.0
29,"Harvey, Brent",16,6,15,31,2,,,4.0,5.0,2.0,1.0,4.0,3.0,,3.0,8.0,24.0,1.0,1.0,,3.0,,92.0
21,"Jones, Corey",7,5,9,16,1,,,7.0,,3.0,2.0,2.0,2.0,2.0,,6.0,10.0,,,1.0,,,87.0
1,"McIntosh, Hamish",10,3,10,20,1,,31.0,7.0,,4.0,3.0,3.0,2.0,2.0,1.0,8.0,12.0,2.0,1.0,2.0,,,73.0
42,"McMahon, Scott",12,1,3,15,,,,3.0,7.0,1.0,,1.0,,,,,11.0,,,2.0,2.0,,94.0
20,"Petrie, Drew",5,6,8,13,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,5.0,8.0,,,3.0,,,93.0
5,"Power, Sam",17,5,13,30,,,,2.0,1.0,6.0,,2.0,,,,2.0,28.0,,,,,,82.0
30,"Pratt, Daniel",12,6,9,21,,,,3.0,2.0,2.0,1.0,1.0,,,,7.0,14.0,,,1.0,1.0,,84.0
3,"Rawlings, Brady",8,4,14,22,,,,3.0,1.0,2.0,5.0,1.0,,1.0,,8.0,14.0,,,1.0,1.0,,92.0
7,"Simpson, Adam",8,3,10,18,,,1.0,1.0,2.0,2.0,,3.0,,1.0,,3.0,15.0,1.0,,1.0,,,78.0
9,"Swallow, Andrew",6,3,3,9,1,1.0,,12.0,2.0,2.0,3.0,1.0,3.0,,,5.0,5.0,,1.0,3.0,,1.0,74.0
12,"Thomas, Lindsay",7,2,3,10,,1.0,,1.0,,5.0,2.0,1.0,,1.0,,4.0,7.0,,1.0,1.0,,2.0,78.0
16,"Thompson, Scott",10,7,13,23,,,,4.0,9.0,,,1.0,2.0,,,6.0,17.0,1.0,,1.0,2.0,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,89,175,362,12,13.0,51.0,91.0,40.0,47.0,33.0,32.0,18.0,14.0,4.0,116.0,243.0,9.0,13.0,32.0,12.0,8.0,
Opposition,Opposition,187,85,169,356,12,13.0,28.0,64.0,31.0,58.0,32.0,41.0,14.0,18.0,2.0,134.0,214.0,14.0,15.0,42.0,24.0,8.0,
