Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",30y 309d,168 (110-3-55 66.37%),184 (1.10),←,
16,"Barnard, Paul",29y 212d,140 (95-1-44 68.21%),75 (0.54),129 (92-1-36 71.71%),71 (0.55)
32,"Blumfield, Justin",24y 293d,129 (86-1-42 67.05%),86 (0.67),←,
23,"Bolton, Mark",23y 163d,38 (23-1-14 61.84%),15 (0.39),←,
33,"Caracella, Blake",25y 182d,126 (86-1-39 68.65%),151 (1.20),←,
15,"Forster-Knight, Robert",20y 160d,27 (16-1-10 61.11%),,←,
26,"Heffernan, Chris",23y 227d,97 (67-1-29 69.59%),38 (0.39),←,
5,"Hird, James",29y 221d,168 (107-5-56 65.18%),261 (1.55),←,
21,"Jacobs, Danny",22y 80d,57 (40-1-16 71.05%),19 (0.33),←,
14,"Johnson, Jason",24y 231d,88 (65-1-22 74.43%),51 (0.58),←,
1,"Johnson, Mark",24y 113d,86 (67-1-18 78.49%),22 (0.26),←,
25,"Lucas, Scott",24y 257d,136 (89-1-46 65.81%),208 (1.53),←,
28,"McGrath, Cory",23y 221d,19 (13-0-6 68.42%),8 (0.42),←,
10,"McVeigh, Mark",21y 230d,57 (38-1-18 67.54%),27 (0.47),←,
24,"Misiti, Joe",27y 308d,196 (126-4-66 65.31%),83 (0.42),←,
29,"Moorcroft, Gary",26y 150d,95 (66-0-29 69.47%),102 (1.07),←,
11,"Peverill, Damien",23y 63d,30 (19-1-10 65.00%),9 (0.30),←,
9,"Ramanauskas, Adam",21y 298d,74 (55-1-18 75.00%),39 (0.53),←,
43,"Rioli, Dean",24y 116d,54 (40-1-13 75.00%),69 (1.28),←,
4,"Salmon, Paul",37y 236d,324 (174-5-145 54.48%),561 (1.73),224 (132-3-89 59.60%),520 (2.32)
6,"Wellman, Sean",27y 358d,180 (109-3-68 61.39%),32 (0.18),146 (96-2-48 66.44%),23 (0.16)
41,"Welsh, Andrew",19y 214d,15 (8-1-6 56.67%),1 (0.07),←,
Totals,Totals,25y 128d,2304 (1499-35-770 65.06%),2041 (0.89),,
C,"Sheedy, Kevin",54y 263d,521 (338-6-177 65.45%),,←,
