Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 13d,109 (54-2-53 50.46%),148 (1.36),←,
23,"Ablett, Nathan",21y 165d,19 (10-1-8 55.26%),30 (1.58),←,
3,"Bartel, Jimmy",23y 174d,94 (48-2-44 52.13%),53 (0.56),←,
24,"Blake, Mark",21y 260d,20 (10-0-10 50.00%),,←,
11,"Corey, Joel",25y 99d,135 (67-2-66 50.37%),41 (0.30),←,
19,"Egan, Matthew",23y 321d,46 (23-1-22 51.09%),1 (0.02),←,
44,"Enright, Corey",25y 255d,110 (50-2-58 46.36%),31 (0.28),←,
8,"Hunt, Josh",25y 74d,89 (48-1-40 54.49%),12 (0.13),←,
20,"Johnson, Steve",23y 327d,71 (35-2-34 50.70%),118 (1.66),←,
9,"Kelly, James",23y 149d,92 (43-1-48 47.28%),44 (0.48),←,
45,"Ling, Cameron",26y 89d,144 (74-3-67 52.43%),75 (0.52),←,
4,"Mackie, Andrew",22y 293d,45 (27-0-18 60.00%),34 (0.76),←,
39,"Milburn, Darren",30y 42d,197 (97-1-99 49.49%),77 (0.39),←,
21,"Mooney, Cameron",27y 243d,128 (69-1-58 54.30%),108 (0.84),117 (59-1-57 50.85%),106 (0.91)
6,"Ottens, Brad",27y 122d,173 (77-1-95 44.80%),207 (1.20),44 (24-1-19 55.68%),55 (1.25)
33,"Rooke, Max",25y 159d,86 (40-2-44 47.67%),18 (0.21),←,
30,"Scarlett, Matthew",27y 356d,169 (88-2-79 52.66%),15 (0.09),←,
14,"Selwood, Joel",19y 1d,8 (6-0-2 75.00%),2 (0.25),←,
27,"Stokes, Mathew",22y 186d,14 (8-0-6 57.14%),15 (1.07),←,
10,"Tenace, Kane",21y 327d,49 (27-1-21 56.12%),11 (0.22),←,
5,"Varcoe, Travis",19y 47d,7 (6-0-1 85.71%),11 (1.57),←,
40,"Wojcinski, David",26y 251d,102 (51-2-49 50.98%),30 (0.29),←,
Totals,Totals,24y 97d,1907 (958-27-922 50.24%),1081 (0.57),,
C,"Thompson, Mark",43y 189d,169 (84-3-82 50.59%),,←,
