Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 340d,60 (21-0-39 35.00%),27 (0.45),15 (13-0-2 86.67%),3 (0.20)
43,"Answerth, Noah",21y 38d,28 (20-0-8 71.43%),2 (0.07),←,
33,"Bailey, Zac",20y 356d,43 (26-0-17 60.47%),23 (0.53),←,
14,"Birchall, Grant",32y 229d,261 (179-1-81 68.77%),34 (0.13),13 (12-0-1 92.31%),
23,"Cameron, Charlie",26y 70d,124 (77-1-46 62.50%),186 (1.50),51 (30-0-21 58.82%),99 (1.94)
18,"Coleman, Keidean",20y 166d,3 (3-0-0 100.00%),1 (0.33),←,
28,"Ellis-Yolmen, Cam",27y 229d,46 (27-0-19 58.70%),18 (0.39),7 (6-0-1 85.71%),3 (0.43)
27,"Gardiner, Darcy",24y 357d,122 (49-0-73 40.16%),5 (0.04),←,
22,"Hinge, Mitch",22y 79d,3 (2-0-1 66.67%),1 (0.33),←,
30,"Hipwood, Eric",23y,91 (40-0-51 43.96%),135 (1.48),←,
35,"Lester, Ryan",28y 18d,138 (52-0-86 37.68%),45 (0.33),←,
17,"Lyons, Jarryd",28y 53d,132 (73-0-59 55.30%),67 (0.51),40 (29-0-11 72.50%),18 (0.45)
6,"McCluggage, Hugh",22y 194d,79 (37-0-42 46.84%),48 (0.61),←,
46,"McInerney, Oscar",26y 65d,53 (31-0-22 58.49%),29 (0.55),←,
25,"McStay, Daniel",25y 81d,117 (46-0-71 39.32%),84 (0.72),←,
9,"Neale, Lachie",27y 112d,175 (94-0-81 53.71%),90 (0.51),40 (29-0-11 72.50%),23 (0.57)
40,"Payne, Jack",20y 334d,3 (2-0-1 66.67%),,←,
16,"Rayner, Cam",20y 328d,60 (32-0-28 53.33%),53 (0.88),←,
10,"Rich, Daniel",30y 98d,219 (83-1-135 38.13%),107 (0.49),←,
5,"Robinson, Mitch",31y 98d,207 (93-1-113 45.17%),111 (0.54),107 (42-0-65 39.25%),53 (0.50)
44,"Smith, Archie",25y 56d,16 (9-0-7 56.25%),4 (0.25),←,
15,"Zorko, Dayne",31y 217d,182 (69-0-113 37.91%),193 (1.06),←,
Totals,Totals,25y 160d,2162 (1065-4-1093 49.26%),1263 (0.58),,
C,"Fagan, Chris",59y 82d,84 (39-0-45 46.43%),,←,
