Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",24y 98d,80 (43-2-35 55.00%),4 (0.05),←,
25,"Chaplin, Troy",30y 88d,214 (99-1-114 46.50%),15 (0.07),74 (44-0-30 59.46%),5 (0.07)
9,"Cotchin, Trent",26y 44d,160 (78-2-80 49.38%),92 (0.57),←,
3,"Deledio, Brett",29y 33d,236 (106-5-125 45.97%),174 (0.74),←,
10,"Edwards, Shane",27y 209d,176 (75-5-96 44.03%),119 (0.68),←,
5,"Ellis, Brandon",22y 292d,97 (53-1-43 55.15%),36 (0.37),←,
24,"Griffiths, Ben",24y 247d,53 (30-0-23 56.60%),35 (0.66),←,
6,"Grigg, Shaun",28y 32d,155 (75-2-78 49.03%),72 (0.46),112 (57-2-53 51.79%),62 (0.55)
2,"Grimes, Dylan",24y 310d,67 (38-0-29 56.72%),2 (0.03),←,
16,"Hampson, Shaun",28y 61d,86 (42-1-43 49.42%),34 (0.40),23 (8-0-15 34.78%),2 (0.09)
28,"Hunt, Taylor",25y 198d,90 (66-0-24 73.33%),20 (0.22),27 (17-0-10 62.96%),1 (0.04)
23,"Lambert, Kane",24y 177d,20 (11-0-9 55.00%),13 (0.65),←,
27,"Lloyd, Sam",26y 79d,29 (14-0-15 48.28%),39 (1.34),←,
4,"Martin, Dustin",24y 330d,140 (67-2-71 48.57%),145 (1.04),←,
37,"Menadue, Connor",19y 245d,14 (7-0-7 50.00%),4 (0.29),←,
26,"Miles, Anthony",24y 83d,54 (28-0-26 51.85%),20 (0.37),44 (27-0-17 61.36%),19 (0.43)
38,"Morris, Steven",27y 142d,84 (46-1-37 55.36%),12 (0.14),←,
18,"Rance, Alex",26y 225d,137 (63-2-72 46.72%),8 (0.06),←,
8,"Riewoldt, Jack",27y 203d,189 (84-4-101 45.50%),457 (2.42),←,
45,"Short, Jayden",20y 118d,5 (2-0-3 40.00%),5 (1.00),←,
29,"Vickery, Ty",25y 356d,111 (52-2-57 47.75%),146 (1.32),←,
1,"Vlastuin, Nick",22y 32d,68 (39-0-29 57.35%),16 (0.24),←,
Totals,Totals,25y 180d,2265 (1118-30-1117 49.36%),1468 (0.65),,
C,"Hardwick, Damien",43y 277d,144 (69-2-73 48.61%),,←,
