Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 234d,59 (24-0-35 40.68%),49 (0.83),←,
7,"Black, Heath",20y 43d,30 (10-0-20 33.33%),19 (0.63),←,
32,"Bond, Chris",30y 165d,158 (68-1-89 43.35%),45 (0.28),36 (10-0-26 27.78%),5 (0.14)
42,"Callaghan, Craig",23y 123d,78 (23-0-55 29.49%),59 (0.76),←,
22,"Carroll, Trent",21y 73d,26 (8-0-18 30.77%),1 (0.04),←,
31,"Clement, James",22y 309d,69 (23-0-46 33.33%),35 (0.51),←,
2,"Fletcher, Adrian",29y 273d,183 (80-2-101 44.26%),88 (0.48),31 (9-0-22 29.03%),15 (0.48)
35,"Gale, Mark",23y 64d,57 (19-0-38 33.33%),16 (0.28),←,
17,"Holland, Brodie",19y 188d,23 (5-0-18 21.74%),21 (0.91),←,
11,"Kickett, Dale",31y 67d,141 (58-0-83 41.13%),55 (0.39),95 (35-0-60 36.84%),15 (0.16)
8,"McManus, Shaun",23y 151d,51 (17-0-34 33.33%),30 (0.59),←,
16,"Michael, Clem",22y 359d,20 (7-0-13 35.00%),9 (0.45),←,
6,"Modra, Tony",30y 131d,133 (59-1-73 44.74%),496 (3.73),15 (4-0-11 26.67%),56 (3.73)
25,"Norrish, Jason",27y 165d,99 (39-0-60 39.39%),18 (0.18),79 (27-0-52 34.18%),16 (0.20)
10,"OReilly, Stephen",26y 243d,130 (54-0-76 41.54%),20 (0.15),94 (33-0-61 35.11%),15 (0.16)
23,"Parker, Shane",26y 142d,81 (29-0-52 35.80%),5 (0.06),←,
36,"Prescott, Ashley",26y 302d,105 (51-1-53 49.05%),19 (0.18),15 (4-0-11 26.67%),4 (0.27)
33,"Shipp, Andrew",20y,11 (4-0-7 36.36%),9 (0.82),←,
13,"Taylor, Garth",19y,9 (2-0-7 22.22%),10 (1.11),←,
26,"Waterhouse, Clive",25y 17d,57 (21-0-36 36.84%),86 (1.51),←,
4,"Wills, Andrew",27y 188d,136 (70-0-66 51.47%),120 (0.88),77 (30-0-47 38.96%),77 (1.00)
29,"Wira, Brad",27y 116d,77 (34-1-42 44.81%),8 (0.10),16 (4-0-12 25.00%),4 (0.25)
Totals,Totals,24y 335d,1733 (705-6-1022 40.68%),1218 (0.70),,
C,"Drum, Damian",38y 347d,15 (4-0-11 26.67%),,←,
