Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",5,,6,11,,,,,,,,,,2.0,,,,,,,,,
31,"Bower, Brendan",9,3,5,14,,,,,,,,,,1.0,,,,,,,,,
16,"Cloke, David",6,3,8,14,,,8.0,,,,,,1.0,4.0,,,,,,,,,
30,"Free, Tony",23,1,3,26,,,,,,,,,4.0,1.0,,,,,,,,,
25,"Gale, Brendon",9,7,8,17,2,3.0,,,,,,,,1.0,,,,,,,,,
24,"Goodwin, Andy",9,2,2,11,,1.0,,,,,,,2.0,2.0,,,,,,,,,
34,"Hogg, Jeff",15,9,4,19,6,2.0,,,,,,,,1.0,,,,,,,,,
33,"Knights, Matthew",8,2,17,25,,,,1.0,,,,,,,,,,,,,,,
4,"Lambert, Craig",9,4,8,17,,1.0,,2.0,,,,,,3.0,,,,,,,,,
7,"Mitchell, Michael",12,5,13,25,1,2.0,,,,,,,1.0,,,,,,,,,,
39,"Mrakov, John",5,2,2,7,,1.0,,1.0,,,,,1.0,,,,,,,,,,
6,"Naish, Chris",9,1,6,15,,2.0,,,,,,,4.0,,,,,,,,,,
22,"Nichols, Trent",8,1,1,9,,1.0,,,,,,,1.0,1.0,,,,,,,,,
9,"Pickering, Justin",9,4,3,12,,,,2.0,,,,,1.0,3.0,,,,,,,,,
21,"Powell, Tim",15,1,4,19,1,,,1.0,,,,,4.0,2.0,,,,,,,,,
32,"Ryan, Des",6,3,5,11,1,,,,,,,,1.0,5.0,,,,,,,,,
43,"Scott, Allister",3,2,1,4,,2.0,,1.0,,,,,,,,,,,,,,,
17,"Smith, Craig",4,,4,8,,,,,,,,,,,,,,,,,,,
41,"Turner, Scott",8,1,6,14,2,1.0,1.0,1.0,,,,,,,,,,,,,,,
3,"Weightman, Dale",16,1,19,35,,1.0,,3.0,,,,,3.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,52,125,313,13,19.0,9.0,12.0,,,,,23.0,29.0,,,,,,,,,
Opposition,Opposition,199,62,141,340,23,18.0,32.0,20.0,,,,,29.0,23.0,6.0,,,,,,,,
