Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 54d,1 (1-0-0 100.00%),,←,
44,"Bellchambers, Tom",23y 5d,37 (14-1-22 39.19%),17 (0.46),←,
22,"Carlisle, Jake",20y 287d,23 (12-0-11 52.17%),7 (0.30),←,
29,"Davey, Alwyn",28y 60d,80 (39-1-40 49.38%),96 (1.20),←,
47,"DellOlio, Cory",22y 219d,5 (4-0-1 80.00%),7 (1.40),←,
15,"Dempsey, Courtenay",24y 321d,67 (29-2-36 44.78%),16 (0.24),←,
2,"Dyson, Ricky",26y 290d,113 (45-2-66 40.71%),43 (0.38),←,
31,"Fletcher, Dustin",37y 68d,361 (214-5-142 59.97%),69 (0.19),←,
3,"Gumbleton, Scott",23y 346d,23 (10-0-13 43.48%),25 (1.09),←,
34,"Hardingham, Kyle",23y 317d,42 (23-1-18 55.95%),9 (0.21),←,
21,"Heppell, Dyson",20y 61d,36 (21-1-14 59.72%),5 (0.14),←,
43,"Hibberd, Michael",22y 193d,18 (11-0-7 61.11%),1 (0.06),←,
19,"Hille, David",31y 42d,190 (90-1-99 47.63%),150 (0.79),←,
26,"Hooker, Cale",23y 275d,61 (26-1-34 43.44%),5 (0.08),←,
40,"Howlett, Ben",23y 267d,53 (27-1-25 51.89%),20 (0.38),←,
7,"Jetta, Leroy",24y 8d,76 (39-1-36 51.97%),69 (0.91),←,
42,"Lovett-Murray, Nathan",29y 239d,137 (53-2-82 39.42%),70 (0.51),←,
17,"Melksham, Jake",20y 320d,52 (25-1-26 49.04%),25 (0.48),←,
23,"Myers, David",23y 14d,43 (19-0-24 44.19%),9 (0.21),←,
37,"Reimers, Kyle",23y 186d,60 (27-1-32 45.83%),69 (1.15),←,
5,"Stanton, Brent",26y 74d,177 (72-3-102 41.53%),115 (0.65),←,
4,"Watson, Jobe",27y 157d,147 (63-3-81 43.88%),75 (0.51),←,
Totals,Totals,25y 40d,1802 (864-27-911 47.95%),902 (0.50),,
C,"Hird, James",39y 161d,38 (22-1-15 59.21%),,←,
