Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",23y 180d,41 (26-2-13 65.85%),37 (0.90),←,
8,"Bewick, Darren",27y 259d,144 (89-1-54 62.15%),229 (1.59),←,
9,"Cockatoo-Collins, Che",20y 63d,19 (11-1-7 60.53%),33 (1.74),←,
7,"Daniher, Chris",29y 37d,72 (40-2-30 56.94%),17 (0.24),←,
20,"Darcy, Tim",31y 112d,181 (100-1-80 55.52%),85 (0.47),5 (4-1-0 90.00%),2 (0.40)
38,"Denham, Sean",26y 8d,102 (59-2-41 58.82%),43 (0.42),58 (35-2-21 62.07%),22 (0.38)
31,"Fletcher, Dustin",20y,35 (24-2-9 71.43%),4 (0.11),←,
28,"Flood, David",26y 74d,56 (34-0-22 60.71%),36 (0.64),←,
29,"Grenvold, David",29y 62d,94 (62-2-30 67.02%),16 (0.17),←,
39,"Hardwick, Damien",22y 262d,19 (12-0-7 63.16%),6 (0.32),←,
5,"Hird, James",22y 92d,46 (28-2-16 63.04%),75 (1.63),←,
13,"Long, Michael",25y 218d,108 (71-1-36 66.20%),76 (0.70),←,
2,"Mercuri, Mark",21y 75d,42 (27-2-13 66.67%),54 (1.29),←,
24,"Misiti, Joe",20y 179d,47 (29-2-16 63.83%),21 (0.45),←,
41,"OConnor, Ryan",20y 314d,8 (5-1-2 68.75%),7 (0.88),←,
10,"ODonnell, Gary",29y 360d,163 (101-2-60 62.58%),56 (0.34),←,
47,"Olarenshaw, Ricky",22y 95d,31 (20-1-10 66.13%),8 (0.26),←,
19,"Somerville, Peter",26y 303d,82 (51-1-30 62.80%),68 (0.83),←,
12,"Symons, Michael",23y 233d,46 (30-1-15 66.30%),57 (1.24),←,
26,"Thompson, Mark",31y 169d,185 (120-2-63 65.41%),49 (0.26),←,
35,"Young, Barry",24y 315d,74 (32-1-41 43.92%),41 (0.55),21 (13-1-7 64.29%),18 (0.86)
Totals,Totals,25y 6d,1595 (971-29-595 60.88%),1018 (0.64),,
C,"Sheedy, Kevin",47y 134d,335 (217-3-115 65.22%),,←,
