Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",12,10.0,11,23,1.0,,,,2.0,1.0,1.0,4,,2.0,,6,18,,,2.0,1.0,,91.0
7,"Cunningham, Harry",12,4.0,8,20,1.0,,,1.0,3.0,5.0,,2,,1.0,,2,18,,1.0,2.0,1.0,1.0,82.0
13,"Florent, Oliver",9,3.0,11,20,,,,1.0,,3.0,6.0,2,1.0,1.0,,9,10,,,2.0,2.0,,78.0
42,"Fox, Robbie",5,3.0,8,13,1.0,,,5.0,2.0,2.0,1.0,3,2.0,1.0,,3,11,,1.0,2.0,,1.0,73.0
23,"Franklin, Lance",14,9.0,5,19,3.0,1.0,,1.0,,5.0,,4,1.0,2.0,,7,11,2.0,4.0,1.0,,2.0,93.0
9,"Hayward, Will",14,6.0,2,16,2.0,2.0,,2.0,,5.0,2.0,4,,,,5,12,,2.0,1.0,,,85.0
5,"Heeney, Isaac",13,3.0,15,28,2.0,,,4.0,,4.0,5.0,5,,1.0,,15,13,,1.0,2.0,,,88.0
29,"Hewett, George",7,4.0,12,19,,,,5.0,2.0,,4.0,2,2.0,1.0,,9,11,,,1.0,,,89.0
10,"Jones, Zak",6,5.0,17,23,,,,1.0,1.0,2.0,1.0,3,,2.0,,5,19,,,,4.0,,84.0
12,"Kennedy, Josh",3,,7,10,,,,1.0,1.0,1.0,1.0,2,,,,6,4,,,,,,22.0
44,"Lloyd, Jake",19,3.0,11,30,,,,3.0,3.0,2.0,,4,,,,3,27,,1.0,1.0,2.0,,94.0
31,"Marsh, Harrison",6,2.0,4,10,,,,1.0,2.0,1.0,,1,,,,3,7,,,,,,84.0
30,"McCartin, Tom",5,8.0,5,10,,1.0,,1.0,,,,3,,,,3,7,2.0,3.0,1.0,,2.0,86.0
28,"Newman, Nic",12,4.0,4,16,,,,2.0,,6.0,,1,,,,5,11,,,,,1.0,72.0
38,"ORiordan, Colin",9,8.0,10,19,,,,5.0,5.0,,,1,,,,6,13,1.0,,4.0,,,71.0
11,"Papley, Tom",10,4.0,4,14,1.0,2.0,,4.0,,4.0,1.0,4,1.0,2.0,,7,8,2.0,1.0,1.0,1.0,3.0,82.0
26,"Parker, Luke",11,2.0,9,20,,,,1.0,1.0,1.0,6.0,1,1.0,1.0,,16,6,1.0,,2.0,,1.0,89.0
24,"Rampe, Dane",20,10.0,8,28,,,,,9.0,4.0,,5,,3.0,,5,21,,,7.0,1.0,,100.0
27,"Robinson, Dan",5,6.0,6,11,,,,1.0,,1.0,1.0,1,,1.0,,3,8,2.0,,,,,75.0
25,"Ronke, Ben",13,3.0,3,16,5.0,1.0,,,,3.0,,2,,1.0,2.0,8,8,,2.0,,,,74.0
18,"Sinclair, Callum",10,3.0,5,15,,1.0,25.0,8.0,3.0,2.0,4.0,4,1.0,1.0,,9,5,1.0,,1.0,,,95.0
40,"Smith, Nick",4,5.0,7,11,,,,5.0,2.0,,,1,,,,3,8,,,4.0,,,92.0
Totals,Totals,219,105.0,172,391,16.0,8.0,25.0,52.0,36.0,52.0,33.0,59,9.0,20.0,2.0,138,256,11.0,16.0,34.0,12.0,11.0,
Opposition,Opposition,193,90.0,182,375,15.0,8.0,56.0,51.0,34.0,51.0,36.0,49,20.0,9.0,4.0,146,238,13.0,9.0,63.0,3.0,13.0,
