Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",10,8,3,13,,,,,1.0,,,4.0,1.0,2.0,,2.0,11.0,1.0,,2.0,,,87.0
22,"Breust, Luke",10,2,13,23,1,2.0,,6.0,1.0,2.0,2.0,2.0,1.0,,,15.0,8.0,1.0,1.0,1.0,,,80.0
9,"Burgoyne, Shaun",7,3,17,24,1,2.0,,5.0,1.0,3.0,5.0,3.0,1.0,2.0,,13.0,12.0,,2.0,2.0,,,83.0
5,"Burton, Ryan",11,6,5,16,,,,2.0,2.0,7.0,,1.0,,1.0,,2.0,15.0,,,2.0,,1.0,81.0
18,"Ceglar, Jonathon",6,4,6,12,1,1.0,19.0,1.0,,3.0,1.0,2.0,,1.0,,7.0,6.0,1.0,2.0,5.0,,1.0,74.0
8,"Duryea, Taylor",6,2,4,10,,2.0,,2.0,1.0,2.0,,1.0,1.0,,,3.0,7.0,,1.0,2.0,,1.0,76.0
19,"Gunston, Jack",18,7,9,27,1,,,1.0,5.0,3.0,1.0,2.0,2.0,2.0,,6.0,22.0,,,5.0,,,94.0
15,"Hardwick, Blake",10,4,7,17,1,,,1.0,,2.0,,1.0,,1.0,,1.0,15.0,1.0,1.0,8.0,,,86.0
31,"Henderson, Ricky",10,2,6,16,,,,4.0,1.0,2.0,4.0,5.0,,2.0,,5.0,10.0,,,1.0,,,75.0
17,"Howe, Daniel",10,4,16,26,,,,5.0,,5.0,4.0,4.0,3.0,2.0,,12.0,14.0,,,4.0,,1.0,85.0
4,"Impey, Jarman",12,4,11,23,,,,1.0,2.0,3.0,1.0,,,,,2.0,21.0,,,1.0,,,78.0
29,"Langford, Will",8,2,3,11,,,,3.0,1.0,2.0,,3.0,2.0,,,4.0,6.0,,,1.0,1.0,,73.0
7,"McEvoy, Ben",2,2,8,10,,,30.0,4.0,1.0,1.0,3.0,,2.0,,,6.0,4.0,,,6.0,,,84.0
3,"Mitchell, Tom",16,4,24,40,,1.0,,3.0,1.0,6.0,9.0,5.0,2.0,1.0,2.0,16.0,23.0,,,1.0,2.0,,84.0
35,"Morrison, Harry",9,7,6,15,,,,1.0,,3.0,1.0,2.0,,1.0,,3.0,12.0,,1.0,,1.0,1.0,68.0
10,"OMeara, Jaeger",13,4,17,30,,2.0,,8.0,2.0,4.0,10.0,5.0,1.0,2.0,1.0,13.0,18.0,,,1.0,,,85.0
28,"Puopolo, Paul",6,,5,11,1,,,1.0,,2.0,2.0,4.0,1.0,2.0,,8.0,2.0,,,3.0,,,86.0
2,"Roughead, Jarryd",10,3,5,15,1,2.0,1.0,4.0,,1.0,2.0,1.0,2.0,,,9.0,7.0,1.0,3.0,1.0,,1.0,88.0
26,"Shiels, Liam",9,3,11,20,1,,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,,5.0,14.0,,1.0,1.0,2.0,1.0,76.0
6,"Sicily, James",18,8,6,24,3,,,,3.0,2.0,,4.0,1.0,,3.0,3.0,20.0,,1.0,11.0,,,83.0
16,"Smith, Isaac",11,4,11,22,1,1.0,,,,5.0,1.0,4.0,,1.0,,8.0,15.0,,,2.0,1.0,1.0,82.0
24,"Stratton, Ben",9,6,1,10,,,,2.0,4.0,1.0,1.0,,1.0,,,2.0,8.0,1.0,,5.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,89,194,415,12,16.0,50.0,56.0,29.0,61.0,49.0,55.0,22.0,21.0,6.0,145.0,270.0,6.0,13.0,65.0,7.0,8.0,
Opposition,Opposition,220,115,129,349,4,8.0,32.0,46.0,42.0,35.0,27.0,58.0,21.0,22.0,,123.0,221.0,6.0,6.0,44.0,3.0,1.0,
