Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",23y 194d,43 (27-2-14 65.12%),44 (1.02),←,
8,"Bewick, Darren",27y 273d,146 (90-1-55 61.99%),232 (1.59),←,
14,"Calthorpe, David",21y 277d,32 (19-0-13 59.38%),27 (0.84),←,
36,"Cummings, Scott",21y 123d,14 (9-0-5 64.29%),32 (2.29),←,
7,"Daniher, Chris",29y 51d,73 (41-2-30 57.53%),17 (0.23),←,
38,"Denham, Sean",26y 22d,104 (60-2-42 58.65%),43 (0.41),60 (36-2-22 61.67%),22 (0.37)
31,"Fletcher, Dustin",20y 14d,37 (25-2-10 70.27%),4 (0.11),←,
29,"Grenvold, David",29y 76d,96 (63-2-31 66.67%),17 (0.18),←,
39,"Hardwick, Damien",22y 276d,21 (13-0-8 61.90%),6 (0.29),←,
11,"Hills, Paul",22y 243d,61 (35-1-25 58.20%),11 (0.18),←,
5,"Hird, James",22y 106d,48 (29-2-17 62.50%),79 (1.65),←,
13,"Long, Michael",25y 232d,110 (72-1-37 65.91%),78 (0.71),←,
2,"Mercuri, Mark",21y 89d,44 (28-2-14 65.91%),56 (1.27),←,
24,"Misiti, Joe",20y 193d,49 (30-2-17 63.27%),21 (0.43),←,
10,"ODonnell, Gary",30y 9d,165 (102-2-61 62.42%),56 (0.34),←,
47,"Olarenshaw, Ricky",22y 109d,33 (21-1-11 65.15%),9 (0.27),←,
19,"Somerville, Peter",26y 317d,84 (52-1-31 62.50%),68 (0.81),←,
12,"Symons, Michael",23y 247d,48 (31-1-16 65.63%),57 (1.19),←,
26,"Thompson, Mark",31y 183d,187 (121-2-64 65.24%),49 (0.26),←,
21,"Wallis, Dean",25y 267d,62 (35-1-26 57.26%),23 (0.37),←,
4,"Wanganeen, Gavin",21y 337d,90 (51-2-37 57.78%),39 (0.43),←,
Totals,Totals,24y 208d,1547 (954-29-564 61.67%),968 (0.63),,
C,"Sheedy, Kevin",47y 148d,337 (218-3-116 65.13%),,←,
