Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",7,4,,7,,,,1.0,5.0,1.0,,1.0,,1.0,,,6.0,,,5.0,1.0,,100.0
20,"Brogan, Dean",8,3,6,14,,,20.0,3.0,,5.0,8.0,3.0,4.0,1.0,,9.0,5.0,,,3.0,,1.0,100.0
7,"Burgoyne, Peter",8,2,6,14,,,,3.0,3.0,3.0,1.0,3.0,1.0,1.0,,6.0,9.0,1.0,,1.0,1.0,,93.0
8,"Burgoyne, Shaun",12,4,5,17,,,,1.0,5.0,4.0,3.0,,1.0,,,6.0,10.0,,,1.0,7.0,,100.0
9,"Carr, Josh",8,5,9,17,,,,4.0,1.0,3.0,5.0,1.0,1.0,1.0,,7.0,10.0,,,4.0,1.0,,83.0
25,"Cassisi, Domenic",2,1,5,7,,,,2.0,,1.0,,1.0,,,,2.0,6.0,,,,,,52.0
35,"Cornes, Chad",15,9,1,16,,,1.0,2.0,4.0,4.0,1.0,4.0,2.0,,,6.0,11.0,3.0,,4.0,,1.0,100.0
18,"Cornes, Kane",9,2,11,20,,,3.0,5.0,,3.0,4.0,2.0,1.0,1.0,,8.0,15.0,,,,,1.0,95.0
17,"Dew, Stuart",5,3,4,9,3,,,3.0,,2.0,1.0,2.0,,2.0,,4.0,5.0,2.0,1.0,,,1.0,65.0
11,"Hardwick, Damien",6,2,3,9,,,,1.0,,,1.0,2.0,,,,3.0,6.0,,,,,1.0,40.0
38,"James, Roger",14,5,7,21,,,,7.0,3.0,5.0,7.0,2.0,2.0,1.0,,13.0,8.0,1.0,,1.0,,,88.0
29,"Kingsley, Adam",13,3,1,14,1,,,2.0,2.0,,4.0,,2.0,,,6.0,8.0,,,3.0,1.0,,65.0
5,"Lade, Brendon",10,3,6,16,4,,10.0,3.0,3.0,1.0,2.0,,1.0,,,10.0,6.0,2.0,2.0,2.0,,1.0,100.0
22,"Mahoney, Josh",7,3,3,10,3,1.0,,2.0,,1.0,,,1.0,,,4.0,6.0,1.0,2.0,2.0,,1.0,89.0
3,"Montgomery, Brett",11,4,4,15,,,,,2.0,3.0,1.0,,,,,2.0,12.0,,,3.0,,,85.0
15,"Pickett, Byron",10,4,2,12,4,,,2.0,1.0,2.0,,1.0,,,,5.0,8.0,,,1.0,1.0,,95.0
6,"Schofield, Jarrad",9,3,2,11,1,,,1.0,,3.0,1.0,1.0,2.0,1.0,,5.0,6.0,,,1.0,2.0,,42.0
28,"Thurstans, Toby",3,2,3,6,,2.0,,,,,1.0,2.0,2.0,,,3.0,4.0,,,,,,34.0
16,"Tredrea, Warren",13,7,4,17,2,,,3.0,,7.0,,2.0,,1.0,,9.0,8.0,1.0,2.0,,1.0,,100.0
2,"Wakelin, Darryl",6,6,3,9,,,,1.0,1.0,,,1.0,,,,6.0,3.0,3.0,,2.0,,,100.0
4,"Wanganeen, Gavin",7,6,4,11,,2.0,,,,,1.0,,,,,4.0,6.0,1.0,4.0,2.0,,,90.0
21,"Wilson, Michael",14,6,6,20,,1.0,,1.0,1.0,7.0,1.0,1.0,2.0,,,10.0,10.0,1.0,1.0,3.0,2.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,87,95,292,18,9.0,34.0,47.0,31.0,55.0,42.0,29.0,22.0,10.0,,128.0,168.0,16.0,12.0,38.0,17.0,8.0,
Opposition,Opposition,155,84,125,280,9,8.0,29.0,43.0,39.0,44.0,30.0,50.0,10.0,22.0,,100.0,181.0,10.0,7.0,45.0,14.0,7.0,
