Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 44d,80 (43-0-37 53.75%),34 (0.43),←,
10,"Backwell, Brett",18y 328d,3 (2-0-1 66.67%),4 (1.33),←,
29,"Beaumont, Simon",23y 119d,36 (21-0-15 58.33%),22 (0.61),←,
40,"Bourke, Tony",22y 302d,2 (1-0-1 50.00%),,←,
21,"Bradley, Craig",35y 170d,289 (176-2-111 61.25%),203 (0.70),←,
20,"Brown, Fraser",28y 236d,150 (86-1-63 57.67%),90 (0.60),←,
16,"Camporeale, Scott",23y 243d,84 (52-0-32 61.90%),73 (0.87),←,
39,"Christou, Ang",27y 85d,108 (75-1-32 69.91%),17 (0.16),←,
52,"Culpitt, Heath",21y 54d,1 (1-0-0 100.00%),,←,
34,"De Iulio, Ron",26y 361d,94 (54-0-40 57.45%),70 (0.74),←,
45,"Franchina, Anthony",21y 182d,21 (11-0-10 52.38%),4 (0.19),←,
36,"Hamill, Aaron",21y 234d,45 (20-0-25 44.44%),43 (0.96),←,
27,"Hulme, Darren",21y 275d,25 (8-0-17 32.00%),7 (0.28),←,
43,"Koutoufides, Anthony",26y 83d,131 (78-1-52 59.92%),94 (0.72),←,
22,"Manton, Glenn",25y 314d,100 (59-0-41 59.00%),32 (0.32),79 (48-0-31 60.76%),28 (0.35)
5,"McKay, Andrew",28y 271d,131 (81-1-49 62.21%),21 (0.16),←,
18,"Murphy, Justin",22y 352d,70 (40-0-30 57.14%),68 (0.97),58 (31-0-27 53.45%),59 (1.02)
7,"Ratten, Brett",27y 274d,166 (97-0-69 58.43%),47 (0.28),←,
23,"Rice, Dean",31y 25d,178 (81-1-96 45.79%),79 (0.44),62 (36-0-26 58.06%),36 (0.58)
14,"Sexton, Michael",28y 37d,173 (104-1-68 60.40%),18 (0.10),←,
30,"White, Adam",23y 92d,28 (15-0-13 53.57%),15 (0.54),←,
8,"Whitnall, Lance",19y 231d,43 (20-0-23 46.51%),70 (1.63),←,
Totals,Totals,25y 13d,1958 (1125-8-825 57.46%),1011 (0.52),,
C,"Parkin, David",56y 211d,470 (277-2-191 59.15%),,307 (190-2-115 62.21%),
