Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
23,"Bode, Matthew",20y 254d,23 (10-0-13 43.48%),15 (0.65),←,
7,"Burgoyne, Peter",22y 40d,46 (20-1-25 44.57%),34 (0.74),←,
12,"Cockatoo-Collins, Che",25y 4d,98 (54-3-41 56.63%),133 (1.36),13 (7-0-6 53.85%),24 (1.85)
35,"Cornes, Chad",20y 118d,7 (3-0-4 42.86%),5 (0.71),←,
28,"Daniels, Stephen",23y 188d,45 (20-2-23 46.67%),2 (0.04),←,
8,"Francis, Fabian",26y 137d,64 (28-1-35 44.53%),27 (0.42),41 (21-1-19 52.44%),10 (0.24)
10,"Francou, Josh",25y 215d,65 (29-2-34 46.15%),39 (0.60),←,
31,"French, Barnaby",24y 105d,23 (12-0-11 52.17%),11 (0.48),←,
38,"James, Roger",24y 140d,34 (16-1-17 48.53%),15 (0.44),←,
29,"Kingsley, Adam",24y 202d,58 (28-1-29 49.14%),15 (0.26),←,
20,"Lade, Brendon",23y 243d,66 (30-2-34 46.97%),44 (0.67),←,
9,"Lyle, Brayden",27y 3d,87 (43-2-42 50.57%),14 (0.16),61 (29-2-30 49.18%),9 (0.15)
33,"Mead, Darren",28y 346d,67 (31-2-34 47.76%),5 (0.07),←,
3,"Montgomery, Brett",26y 282d,61 (40-1-20 66.39%),54 (0.89),1 (0-0-1 0.00%),
13,"Morton, Danny",26y 252d,44 (10-1-33 23.86%),29 (0.66),14 (6-1-7 46.43%),12 (0.86)
14,"Paxman, Stephen",29y 96d,166 (52-1-113 31.63%),24 (0.14),64 (30-1-33 47.66%),6 (0.09)
2,"Primus, Matthew",25y 57d,63 (21-2-40 34.92%),16 (0.25),43 (20-2-21 48.84%),11 (0.26)
11,"Steinberner, Nathan",22y 364d,14 (7-1-6 53.57%),3 (0.21),←,
36,"Stevens, Nick",20y 66d,41 (19-1-21 47.56%),23 (0.56),←,
16,"Tredrea, Warren",21y 76d,39 (18-0-21 46.15%),74 (1.90),←,
1,"Wanganeen, Gavin",26y 265d,179 (98-5-76 56.15%),91 (0.51),52 (25-2-25 50.00%),28 (0.54)
15,"Wilson, Michael",23y 109d,67 (31-2-34 47.76%),24 (0.36),←,
Totals,Totals,24y 179d,1357 (620-31-706 45.69%),697 (0.51),,
C,"Williams, Mark",41y 201d,24 (12-0-12 50.00%),,←,
