Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 306d,92 (29-0-63 31.52%),30 (0.33),61 (26-0-35 42.62%),18 (0.30)
11,"Blair, Jarryd",27y 100d,151 (92-1-58 61.26%),114 (0.75),←,
25,"Crisp, Jack",23y 294d,79 (33-0-46 41.77%),41 (0.52),61 (26-0-35 42.62%),31 (0.51)
2,"de Goey, Jordan",21y 130d,47 (20-0-27 42.55%),35 (0.74),←,
15,"Dunn, Lynden",30y 70d,177 (49-2-126 28.25%),98 (0.55),12 (6-0-6 50.00%),1 (0.08)
5,"Elliott, Jamie",24y 336d,84 (49-0-35 58.33%),132 (1.57),←,
1,"Fasolo, Alex",25y 45d,97 (54-0-43 55.67%),132 (1.36),←,
6,"Goldsack, Tyson",30y 62d,157 (96-0-61 61.15%),50 (0.32),←,
19,"Greenwood, Levi",28y 154d,117 (56-1-60 48.29%),55 (0.47),43 (16-0-27 37.21%),29 (0.67)
4,"Grundy, Brodie",23y 99d,79 (37-0-42 46.84%),25 (0.32),←,
32,"Hoskin-Elliott, Will",23y 324d,69 (19-0-50 27.54%),54 (0.78),17 (7-0-10 41.18%),12 (0.71)
38,"Howe, Jeremy",27y 24d,136 (37-0-99 27.21%),85 (0.63),36 (15-0-21 41.67%),5 (0.14)
8,"Langdon, Tom",23y 44d,52 (23-0-29 44.23%),2 (0.04),←,
37,"Maynard, Brayden",20y 306d,46 (17-0-29 36.96%),12 (0.26),←,
30,"Moore, Darcy",21y 179d,42 (17-0-25 40.48%),54 (1.29),←,
20,"Reid, Ben",28y 85d,132 (77-2-53 59.09%),45 (0.34),←,
22,"Sidebottom, Steele",26y 202d,180 (110-2-68 61.67%),136 (0.76),←,
24,"Thomas, Josh",25y 295d,36 (23-0-13 63.89%),22 (0.61),←,
7,"Treloar, Adam",24y 136d,117 (36-0-81 30.77%),72 (0.62),38 (16-0-22 42.11%),24 (0.63)
18,"Varcoe, Travis",29y 104d,185 (136-0-49 73.51%),148 (0.80),47 (22-0-25 46.81%),18 (0.38)
3,"Wells, Daniel",32y 170d,251 (131-2-118 52.59%),157 (0.63),8 (6-0-2 75.00%),7 (0.88)
33,"Wills, Rupert",24y 64d,6 (3-0-3 50.00%),1 (0.17),←,
Totals,Totals,25y 260d,2332 (1144-10-1178 49.06%),1500 (0.64),,
C,"Buckley, Nathan",44y 362d,131 (68-0-63 51.91%),,←,
