Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",24y 361d,71 (39-0-32 54.93%),34 (0.48),←,
10,"Boak, Travis",32y 13d,276 (135-1-140 49.09%),176 (0.64),←,
18,"Butters, Zak",19y 341d,31 (18-0-13 58.06%),19 (0.61),←,
33,"Byrne-Jones, Darcy",24y 329d,98 (54-0-44 55.10%),6 (0.06),←,
17,"Clurey, Tom",26y 144d,93 (55-0-38 59.14%),,←,
22,"Dixon, Charlie",29y 326d,146 (66-1-79 45.55%),233 (1.60),81 (47-0-34 58.02%),139 (1.72)
21,"Duursma, Xavier",20y 38d,29 (18-0-11 62.07%),15 (0.52),←,
24,"Farrell, Kane",21y 150d,21 (10-0-11 47.62%),23 (1.10),←,
19,"Georgiades, Mitch",18y 321d,6 (4-0-2 66.67%),7 (1.17),←,
9,"Gray, Robbie",32y 137d,230 (114-0-116 49.57%),328 (1.43),←,
8,"Hartlett, Hamish",30y,176 (86-1-89 49.15%),75 (0.43),←,
5,"Houston, Dan",23y 94d,72 (43-0-29 59.72%),11 (0.15),←,
1,"Jonas, Tom",29y 218d,151 (80-1-70 53.31%),1 (0.01),←,
38,"Ladhams, Peter",22y 213d,11 (6-0-5 54.55%),5 (0.45),←,
29,"Lycett, Scott",27y 323d,101 (63-0-38 62.38%),52 (0.51),26 (15-0-11 57.69%),7 (0.27)
32,"Mayes, Sam",26y 86d,106 (30-0-76 28.30%),27 (0.25),5 (3-0-2 60.00%),1 (0.20)
12,"McKenzie, Trent",28y 133d,118 (38-0-80 32.20%),22 (0.19),12 (9-0-3 75.00%),
6,"Motlop, Steven",29y 155d,178 (114-2-62 64.61%),199 (1.12),43 (24-0-19 55.81%),24 (0.56)
2,"Powell-Pepper, Sam",22y 219d,69 (42-0-27 60.87%),35 (0.51),←,
11,"Rockliff, Tom",30y 174d,199 (73-0-126 36.68%),98 (0.49),45 (27-0-18 60.00%),11 (0.24)
16,"Wines, Ollie",25y 312d,151 (84-0-67 55.63%),67 (0.44),←,
36,"Woodcock, Boyd",20y 162d,3 (2-0-1 66.67%),2 (0.67),←,
Totals,Totals,25y 293d,2336 (1174-6-1156 50.26%),1435 (0.61),,
C,"Hinkley, Ken",53y 319d,171 (97-0-74 56.73%),,←,
