Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 33d,212 (121-0-91 57.08%),190 (0.90),89 (37-0-52 41.57%),70 (0.79)
21,"Black, Heath",25y 310d,125 (41-0-84 32.80%),55 (0.44),71 (19-0-52 26.76%),36 (0.51)
2,"Carr, Josh",24y 339d,107 (78-1-28 73.36%),60 (0.56),2 (1-0-1 50.00%),
9,"Carr, Matthew",26y 95d,105 (37-1-67 35.71%),46 (0.44),77 (30-0-47 38.96%),44 (0.57)
25,"Dodd, Steven",21y 287d,4 (1-0-3 25.00%),,←,
5,"Dunn, Ryley",19y 178d,3 (1-0-2 33.33%),,←,
33,"Farmer, Jeff",27y 283d,182 (84-0-98 46.15%),353 (1.94),64 (32-0-32 50.00%),94 (1.47)
27,"Gilmore, Daniel",22y 32d,9 (5-0-4 55.56%),,←,
4,"Hasleby, Paul",23y 295d,110 (44-0-66 40.00%),71 (0.65),←,
11,"Headland, Des",24y 72d,96 (64-0-32 66.67%),89 (0.93),44 (24-0-20 54.55%),37 (0.84)
20,"Longmuir, Justin",24y 72d,102 (40-0-62 39.22%),134 (1.31),←,
8,"McManus, Shaun",29y 53d,168 (62-0-106 36.90%),76 (0.45),←,
18,"McPharlin, Luke",23y 123d,53 (28-0-25 52.83%),14 (0.26),41 (20-0-21 48.78%),11 (0.27)
34,"Medhurst, Paul",23y 113d,67 (34-0-33 50.75%),132 (1.97),←,
28,"Murphy, Ryan",19y 314d,4 (3-0-1 75.00%),1 (0.25),←,
23,"Parker, Shane",32y 44d,186 (67-0-119 36.02%),9 (0.05),←,
29,"Pavlich, Matthew",23y 93d,108 (43-0-65 39.81%),112 (1.04),←,
12,"Polak, Graham",20y 291d,50 (28-0-22 56.00%),3 (0.06),←,
22,"Thornton, Scott",22y 204d,17 (9-0-8 52.94%),,←,
19,"Walker, James",26y 78d,122 (47-0-75 38.52%),13 (0.11),←,
1,"Webster, Luke",22y 313d,8 (3-0-5 37.50%),2 (0.25),←,
6,"Woods, Dion",23y 68d,57 (28-0-29 49.12%),7 (0.12),←,
Totals,Totals,24y 135d,1895 (868-2-1025 45.80%),1367 (0.72),,
C,"Connolly, Chris",42y 9d,70 (36-0-34 51.43%),,69 (35-0-34 50.72%),
