Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",24y 253d,62 (29-0-33 46.77%),6 (0.10),←,
26,"Bickley, Mark",32y 13d,225 (110-0-115 48.89%),67 (0.30),←,
35,"Biglands, Rhett",23y 347d,26 (13-0-13 50.00%),7 (0.27),←,
24,"Burton, Brett",23y 105d,41 (17-0-24 41.46%),44 (1.07),←,
6,"Byrne, James",23y 116d,22 (12-0-10 54.55%),4 (0.18),←,
11,"Doughty, Michael",22y 12d,4 (4-0-0 100.00%),,←,
33,"Eccles, Andrew",22y 77d,38 (21-0-17 55.26%),21 (0.55),←,
9,"Edwards, Tyson",25y 11d,123 (61-0-62 49.59%),71 (0.58),←,
36,"Goodwin, Simon",24y 234d,92 (49-0-43 53.26%),41 (0.45),←,
34,"Hart, Ben",27y 39d,221 (109-1-111 49.55%),40 (0.18),←,
2,"Hewitt, Evan",23y 41d,43 (26-0-17 60.47%),28 (0.65),10 (6-0-4 60.00%),6 (0.60)
3,"Jarman, Darren",34y 201d,227 (128-0-99 56.39%),382 (1.68),118 (63-0-55 53.39%),260 (2.20)
28,"Johnson, Kane",23y 155d,82 (42-0-40 51.22%),32 (0.39),←,
31,"Marsh, Ben",25y 39d,37 (21-0-16 56.76%),16 (0.43),←,
23,"McLeod, Andrew",25y 13d,143 (71-0-72 49.65%),151 (1.06),←,
22,"Perrie, Ian",22y 130d,23 (12-0-11 52.17%),24 (1.04),←,
32,"Ricciuto, Mark",26y 70d,191 (90-1-100 47.38%),138 (0.72),←,
12,"Shirley, Robert",21y 69d,16 (6-0-10 37.50%),,←,
7,"Smart, Nigel",32y 88d,225 (109-1-115 48.67%),107 (0.48),←,
20,"Stenglein, Tyson",21y 32d,39 (20-0-19 51.28%),6 (0.15),←,
19,"Stevens, Mark",25y 296d,84 (47-0-37 55.95%),57 (0.68),63 (31-0-32 49.21%),37 (0.59)
17,"Welsh, Scott",22y 253d,73 (43-0-30 58.90%),94 (1.29),37 (17-0-20 45.95%),64 (1.73)
Totals,Totals,25y 18d,2037 (1040-3-994 51.06%),1336 (0.66),,
C,"Ayres, Gary",40y 323d,158 (85-1-72 54.11%),,42 (20-0-22 47.62%),
