Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",21y 307d,3 (3-0-0 100.00%),,←,
23,"Franklin, Lance",29y 160d,236 (150-1-85 63.77%),759 (3.22),54 (41-0-13 75.93%),179 (3.31)
39,"Grundy, Heath",30y 36d,202 (127-2-73 63.37%),23 (0.11),←,
4,"Hannebery, Dan",25y 135d,159 (104-2-53 66.04%),76 (0.48),←,
29,"Hewett, George",20y 192d,13 (11-0-2 84.62%),12 (0.92),←,
15,"Jack, Kieren",29y 10d,200 (125-3-72 63.25%),139 (0.69),←,
10,"Jones, Zak",21y 115d,28 (18-0-10 64.29%),4 (0.14),←,
12,"Kennedy, Josh",28y 18d,172 (112-2-58 65.70%),101 (0.59),159 (107-2-50 67.92%),97 (0.61)
44,"Lloyd, Jake",22y 292d,58 (43-0-15 74.14%),16 (0.28),←,
3,"McVeigh, Jarrad",31y 92d,278 (171-4-103 62.23%),189 (0.68),←,
14,"Mills, Callum",19y 97d,14 (10-0-4 71.43%),1 (0.07),←,
6,"Mitchell, Tom",23y 38d,54 (34-0-20 62.96%),30 (0.56),←,
35,"Naismith, Sam",23y 358d,2 (1-0-1 50.00%),,←,
41,"Papley, Tom",19y 361d,9 (7-0-2 77.78%),13 (1.44),←,
26,"Parker, Luke",23y 257d,116 (79-1-36 68.53%),91 (0.78),←,
24,"Rampe, Dane",26y 36d,87 (60-1-26 69.54%),5 (0.06),←,
25,"Richards, Ted",33y 179d,260 (160-4-96 62.31%),34 (0.13),227 (141-4-82 63.00%),15 (0.07)
16,"Rohan, Gary",25y 31d,68 (43-1-24 63.97%),49 (0.72),←,
1,"Rose, James",20y 83d,7 (4-0-3 57.14%),5 (0.71),←,
18,"Sinclair, Callum",26y 289d,43 (33-1-9 77.91%),27 (0.63),14 (11-0-3 78.57%),9 (0.64)
40,"Smith, Nick",28y 26d,156 (99-2-55 64.10%),9 (0.06),←,
22,"Towers, Dean",26y 65d,24 (16-0-8 66.67%),14 (0.58),←,
Totals,Totals,25y 95d,2189 (1410-24-755 64.41%),1597 (0.73),,
C,"Longmire, John",45y 190d,138 (94-2-42 68.84%),,←,
