Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 292d,141 (58-2-81 41.84%),37 (0.26),←,
17,"Beams, Claye",21y 1d,13 (4-0-9 30.77%),11 (0.85),←,
43,"Bewick, Rohan",22y 328d,28 (12-0-16 42.86%),23 (0.82),←,
20,"Black, Simon",33y 152d,314 (171-4-139 55.10%),168 (0.54),←,
16,"Brown, Jonathan",30y 309d,230 (135-3-92 59.35%),545 (2.37),←,
33,"Buchanan, Amon",29y 328d,134 (69-2-63 52.24%),66 (0.49),18 (3-0-15 16.67%),9 (0.50)
6,"Green, Josh",20y 9d,17 (9-0-8 52.94%),15 (0.88),←,
11,"Hanley, Pearce",23y 292d,56 (17-0-39 30.36%),13 (0.23),←,
2,"Harwood, Ryan",21y 26d,29 (10-0-19 34.48%),4 (0.14),←,
12,"Hawksley, James",23y 210d,32 (11-1-20 35.94%),6 (0.19),←,
22,"Hudson, Ben",33y 191d,161 (95-1-65 59.32%),18 (0.11),18 (9-0-9 50.00%),3 (0.17)
35,"Lester, Ryan",20y 7d,22 (10-0-12 45.45%),5 (0.23),←,
19,"Lisle, Jordan",22y 52d,10 (7-0-3 70.00%),5 (0.50),5 (3-0-2 60.00%),4 (0.80)
21,"Merrett, Daniel",27y 265d,135 (57-3-75 43.33%),43 (0.32),←,
24,"Patfull, Joel",27y 270d,139 (56-3-80 41.37%),21 (0.15),←,
31,"Polkinghorne, James",23y 225d,81 (31-1-49 38.89%),48 (0.59),←,
29,"Raines, Andrew",26y 178d,101 (33-1-67 33.17%),10 (0.10),45 (15-0-30 33.33%),9 (0.20)
30,"Redden, Jack",21y 268d,76 (27-1-48 36.18%),35 (0.46),←,
10,"Rich, Daniel",22y 87d,82 (32-1-49 39.63%),54 (0.66),←,
38,"Rockliff, Tom",22y 193d,62 (18-0-44 29.03%),34 (0.55),←,
26,"Yeo, Elliot",18y 337d,8 (3-0-5 37.50%),,←,
15,"Zorko, Dayne",23y 206d,16 (8-0-8 50.00%),16 (1.00),←,
Totals,Totals,24y 259d,1887 (873-23-991 46.26%),1177 (0.62),,
C,"Voss, Michael",37y 57d,90 (35-1-54 39.44%),,←,
