North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",5,3,2,7,2,,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,,,85.0
33,"Campbell, Matt",5,1,4,9,2,1.0,,2.0,,,1.0,1.0,1.0,,1.0,2.0,6.0,,1.0,1.0,,,85.0
11,"Firrito, Michael",7,5,8,15,,1.0,,,2.0,1.0,1.0,2.0,,1.0,,7.0,7.0,,,1.0,,,100.0
38,"Gibson, Josh",7,6,7,14,1,,,1.0,1.0,,,1.0,,1.0,,7.0,7.0,2.0,1.0,8.0,,,100.0
6,"Grant, Shannon",7,6,5,12,,1.0,,1.0,,3.0,,2.0,1.0,1.0,,4.0,8.0,1.0,1.0,1.0,1.0,,72.0
17,"Grima, Blake",2,,4,6,,,,4.0,,2.0,1.0,1.0,1.0,,,2.0,4.0,,,,,1.0,30.0
31,"Hale, David",6,6,4,10,3,1.0,2.0,1.0,,1.0,,1.0,,1.0,,4.0,6.0,2.0,4.0,1.0,,,93.0
26,"Hansen, Lachlan",8,5,5,13,2,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,4.0,9.0,,2.0,1.0,,,76.0
39,"Harding, Leigh",10,6,4,14,,,,2.0,1.0,2.0,1.0,2.0,1.0,,,4.0,12.0,,,,,1.0,83.0
4,"Harris, Daniel",8,7,14,22,,,,3.0,2.0,4.0,1.0,3.0,,1.0,,6.0,15.0,,,3.0,1.0,,73.0
29,"Harvey, Brent",9,5,6,15,,3.0,,3.0,2.0,3.0,2.0,2.0,3.0,1.0,,9.0,8.0,,2.0,,1.0,2.0,90.0
21,"Jones, Corey",4,3,8,12,,,1.0,4.0,,3.0,1.0,,,,,6.0,6.0,,,3.0,,1.0,95.0
42,"McMahon, Scott",9,8,2,11,1,1.0,,2.0,1.0,4.0,,1.0,,1.0,,1.0,10.0,1.0,1.0,5.0,,,97.0
20,"Petrie, Drew",8,3,7,15,,1.0,17.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,10.0,5.0,3.0,1.0,13.0,,,95.0
5,"Power, Sam",8,4,11,19,1,,,2.0,3.0,3.0,2.0,2.0,1.0,2.0,,6.0,14.0,,,,1.0,1.0,66.0
30,"Pratt, Daniel",13,5,,13,1,,,1.0,2.0,4.0,,3.0,,,,1.0,11.0,,,,1.0,,84.0
3,"Rawlings, Brady",10,7,11,21,,,,3.0,,3.0,1.0,2.0,1.0,2.0,,2.0,19.0,,,2.0,1.0,1.0,66.0
9,"Sinclair, Jess",7,4,6,13,,,,3.0,2.0,1.0,,2.0,,1.0,,4.0,9.0,,,2.0,,,67.0
12,"Thomas, Lindsay",5,2,6,11,,,,4.0,1.0,1.0,1.0,4.0,1.0,2.0,,5.0,7.0,2.0,1.0,,,,88.0
14,"Urquhart, Gavin",13,5,9,22,,,,2.0,3.0,3.0,4.0,3.0,1.0,,,8.0,14.0,,,,,1.0,75.0
36,"Watt, Shannon",8,8,5,13,,,,1.0,2.0,1.0,,2.0,,,,2.0,11.0,1.0,,3.0,,1.0,98.0
8,"Wells, Daniel",19,4,12,31,,,1.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,,7.0,25.0,,,3.0,1.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,103,140,318,13,14.0,25.0,47.0,28.0,45.0,27.0,40.0,16.0,18.0,4.0,105.0,215.0,13.0,15.0,49.0,7.0,9.0,
Opposition,Opposition,181,90,151,332,11,18.0,31.0,37.0,28.0,43.0,32.0,35.0,18.0,16.0,2.0,112.0,219.0,16.0,17.0,52.0,9.0,9.0,
