Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",22y 268d,103 (55-0-48 53.40%),100 (0.97),←,
9,"Crozier, Hayden",24y 238d,85 (38-0-47 44.71%),45 (0.53),16 (7-0-9 43.75%),1 (0.06)
35,"Daniel, Caleb",22y 43d,73 (40-0-33 54.79%),26 (0.36),←,
29,"Dickson, Tory",30y 327d,96 (47-0-49 48.96%),157 (1.64),←,
5,"Dunkley, Josh",21y 222d,42 (24-0-18 57.14%),23 (0.55),←,
26,"Gowers, Billy",22y 70d,19 (7-0-12 36.84%),23 (1.21),←,
30,"Greene, Fergus",20y 242d,4 (3-0-1 75.00%),4 (1.00),←,
7,"Hunter, Lachie",23y 249d,104 (53-0-51 50.96%),52 (0.50),←,
39,"Johannisen, Jason",25y 284d,105 (50-0-55 47.62%),35 (0.33),←,
46,"Jong, Lin",25y 76d,61 (31-0-30 50.82%),33 (0.54),←,
27,"Lipinski, Patrick",20y 33d,17 (7-0-10 41.18%),12 (0.71),←,
36,"Lynch, Brad",21y 39d,8 (4-0-4 50.00%),,←,
11,"Macrae, Jack",24y 16d,117 (59-0-58 50.43%),28 (0.24),←,
16,"McLean, Toby",22y 200d,59 (32-0-27 54.24%),40 (0.68),←,
38,"Morris, Dale",35y 233d,251 (136-2-113 54.58%),3 (0.01),←,
33,"Naughton, Aaron",18y 262d,17 (8-0-9 47.06%),2 (0.12),←,
20,"Richards, Ed",19y 47d,20 (8-0-12 40.00%),7 (0.35),←,
23,"Roughead, Jordan",27y 289d,137 (63-0-74 45.99%),34 (0.25),←,
13,"Schache, Josh",20y 363d,39 (7-0-32 17.95%),41 (1.05),12 (4-0-8 33.33%),16 (1.33)
8,"Trengove, Jackson",27y 290d,168 (70-1-97 41.96%),33 (0.20),15 (4-0-11 26.67%),3 (0.20)
3,"Wallis, Mitch",25y 299d,122 (56-0-66 45.90%),67 (0.55),←,
10,"Wood, Easton",28y 349d,136 (71-0-65 52.21%),18 (0.13),←,
Totals,Totals,24y 69d,1783 (869-3-911 48.74%),783 (0.44),,
C,"Beveridge, Luke",47y 361d,92 (52-0-40 56.52%),,←,
