Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",35y 4d,344 (179-1-164 52.18%),204 (0.59),←,
26,"Bonner, Riley",26y 151d,93 (60-0-33 64.52%),13 (0.14),←,
36,"Burgoyne, Jase",20y 21d,13 (5-0-8 38.46%),2 (0.15),←,
3,"Burton, Ryan",26y 186d,134 (80-1-53 60.07%),21 (0.16),87 (55-0-32 63.22%),16 (0.18)
9,"Butters, Zak",22y 331d,88 (54-0-34 61.36%),53 (0.60),←,
33,"Byrne-Jones, Darcy",27y 319d,168 (100-0-68 59.52%),19 (0.11),←,
28,"Drew, Willem",24y 308d,76 (47-0-29 61.84%),14 (0.18),←,
7,"Duursma, Xavier",23y 29d,68 (44-0-24 64.71%),32 (0.47),←,
31,"Evans, Francis",21y 347d,15 (12-0-3 80.00%),10 (0.67),8 (5-0-3 62.50%),7 (0.88)
18,"Horne-Francis, Jason",20y 45d,36 (16-0-20 44.44%),15 (0.42),19 (14-0-5 73.68%),11 (0.58)
5,"Houston, Dan",26y 85d,141 (89-0-52 63.12%),32 (0.23),←,
1,"Jonas, Tom",32y 208d,213 (119-1-93 56.10%),2 (0.01),←,
30,"Lord, Ollie",21y 215d,8 (6-0-2 75.00%),6 (0.75),←,
4,"Marshall, Todd",24y 301d,93 (62-0-31 66.67%),131 (1.41),←,
41,"McEntee, Jed",22y 171d,27 (17-0-10 62.96%),17 (0.63),←,
12,"McKenzie, Trent",31y 124d,163 (70-0-93 42.94%),23 (0.14),57 (41-0-16 71.93%),1 (0.02)
44,"Mead, Jackson",21y 309d,18 (9-0-9 50.00%),3 (0.17),←,
2,"Powell-Pepper, Sam",25y 209d,134 (83-0-51 61.94%),96 (0.72),←,
15,"Rioli, Willie",28y 62d,65 (41-0-24 63.08%),81 (1.25),14 (10-0-4 71.43%),21 (1.50)
20,"Rozee, Connor",23y 195d,101 (63-0-38 62.38%),96 (0.95),←,
38,"Visentini, Dante",20y 173d,3 (1-0-2 33.33%),,←,
23,"Williams, Dylan",22y 35d,18 (14-0-4 77.78%),,←,
16,"Wines, Ollie",28y 302d,223 (132-0-91 59.19%),92 (0.41),←,
Totals,Totals,25y 53d,2242 (1303-3-936 58.12%),962 (0.43),,
C,"Hinkley, Ken",56y 309d,243 (145-0-98 59.67%),,←,
