Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
15,"Abraham, Winston",25y 324d,108 (68-0-40 62.96%),158 (1.46),70 (50-0-20 71.43%),103 (1.47)
11,"Archer, Glenn",27y 147d,178 (117-0-61 65.73%),106 (0.60),←,
26,"Bell, Peter",24y 170d,124 (84-0-40 67.74%),120 (0.97),122 (84-0-38 68.85%),118 (0.97)
12,"Blakey, John",34y 25d,323 (176-0-147 54.49%),106 (0.33),188 (124-0-64 65.96%),68 (0.36)
22,"Burton, Matthew",30y 91d,92 (35-0-57 38.04%),42 (0.46),22 (13-0-9 59.09%),10 (0.45)
16,"Capuano, Mathew",24y 351d,81 (60-0-21 74.07%),24 (0.30),←,
18,"Carey, Wayne",29y 83d,229 (145-0-84 63.32%),633 (2.76),←,
45,"Cochrane, Stuart",22y 29d,11 (6-0-5 54.55%),1 (0.09),←,
2,"Colbert, Leigh",25y 72d,117 (70-1-46 60.26%),57 (0.49),12 (8-0-4 66.67%),7 (0.58)
6,"Grant, Shannon",23y 121d,131 (84-1-46 64.50%),150 (1.15),73 (52-0-21 71.23%),112 (1.53)
29,"Harvey, Brent",22y 96d,88 (61-0-27 69.32%),101 (1.15),←,
34,"King, David",28y 164d,156 (105-0-51 67.31%),69 (0.44),←,
27,"Lange, Adam",21y 219d,26 (17-0-9 65.38%),21 (0.81),←,
35,"Makepeace, Troy",21y 165d,21 (14-0-7 66.67%),6 (0.29),←,
5,"McCartney, Jason",26y 157d,144 (83-0-61 57.64%),52 (0.36),69 (49-0-20 71.01%),4 (0.06)
31,"McKernan, Corey",26y 243d,160 (111-0-49 69.38%),194 (1.21),←,
44,"Motlop, Shannon",22y,26 (18-0-8 69.23%),18 (0.69),←,
28,"Pickett, Byron",23y 7d,75 (53-0-22 70.67%),4 (0.05),←,
13,"Pike, Martin",27y 278d,140 (70-0-70 50.00%),59 (0.42),80 (58-0-22 72.50%),19 (0.24)
24,"Sholl, Craig",32y 232d,234 (142-0-92 60.68%),158 (0.68),←,
7,"Simpson, Adam",24y 184d,114 (82-0-32 71.93%),40 (0.35),←,
10,"Stevens, Anthony",29y 47d,217 (136-0-81 62.67%),101 (0.47),←,
Totals,Totals,26y 13d,2795 (1737-2-1056 62.15%),2220 (0.79),,
C,"Pagan, Denis",52y 329d,194 (129-0-65 66.49%),,←,
