Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",22,1,5,27,,,,3.0,,,,,4.0,2.0,3.0,,,,,,,,
32,"Bourke, David",7,2,,7,,,,,,,,,1.0,,,,,,,,,,
17,"Broderick, Paul",11,1,15,26,,,,4.0,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",14,1,5,19,,,,3.0,,,,,2.0,1.0,,,,,,,,,
15,"Charles, Justin",3,2,,3,,,,,,,,,1.0,,,,,,,,,,
10,"Daffy, Nick",9,1,4,13,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Dear, Greg",7,1,7,14,,,15.0,2.0,,,,,2.0,2.0,,,,,,,,,
18,"Edwards, Stuart",1,1,,1,,1.0,,,,,,,,,,,,,,,,,
30,"Free, Tony",6,,2,8,,,,,,,,,,2.0,,,,,,,,,
25,"Gale, Brendon",11,2,5,16,2,1.0,4.0,2.0,,,,,3.0,2.0,,,,,,,,,
11,"Gale, Michael",20,5,5,25,,,,1.0,,,,,2.0,3.0,,,,,,,,,
3,"Kellaway, Duncan",14,4,10,24,,1.0,,1.0,,,,,4.0,2.0,2.0,,,,,,,,
33,"Knights, Matthew",12,,7,19,,,,4.0,,,,,3.0,1.0,,,,,,,,,
27,"Maxfield, Stuart",2,,2,4,,,,2.0,,,,,,,,,,,,,,,
28,"Merenda, Mark",1,1,,1,,,,,,,,,,,,,,,,,,,
6,"Naish, Chris",10,,6,16,,3.0,,1.0,,,,,2.0,1.0,,,,,,,,,
12,"Richardson, Matthew",15,10,1,16,2,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
4,"Rogers, Matthew",8,1,2,10,,1.0,,1.0,,,,,,1.0,,,,,,,,,
5,"Tape, Jamie",12,2,6,18,,,,1.0,,,,,3.0,1.0,,,,,,,,,
41,"Turner, Scott",1,1,,1,,,,,,,,,,,,,,,,,,,
36,"Wigney, Stuart",13,4,3,16,,,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,40,85,284,4,16.0,19.0,29.0,,,,,31.0,21.0,5.0,,,,,,,,
Opposition,Opposition,187,47,70,257,5,4.0,20.0,39.0,,,,,21.0,31.0,1.0,,,,,,,,
