Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",23y 60d,76 (22-0-54 28.95%),18 (0.24),11 (5-0-6 45.45%),2 (0.18)
6,"Dawes, Chris",28y 19d,116 (63-1-52 54.74%),127 (1.09),45 (9-0-36 20.00%),44 (0.98)
17,"Frost, Sam",22y 281d,30 (9-0-21 30.00%),6 (0.20),9 (4-0-5 44.44%),4 (0.44)
36,"Garlett, Jeff",26y 306d,138 (68-1-69 49.64%),239 (1.73),31 (11-0-20 35.48%),56 (1.81)
11,"Gawn, Max",24y 157d,50 (14-0-36 28.00%),27 (0.54),←,
43,"Harmes, James",20y 243d,19 (8-0-11 42.11%),14 (0.74),←,
1,"Hogan, Jesse",21y 113d,31 (11-0-20 35.48%),71 (2.29),←,
29,"Hunt, Jayden",21y 62d,8 (4-0-4 50.00%),,←,
39,"Jetta, Neville",26y 113d,83 (20-2-61 25.30%),21 (0.25),←,
2,"Jones, Nathan",28y 136d,212 (53-3-156 25.71%),101 (0.48),←,
16,"Kent, Dean",22y 101d,42 (10-0-32 23.81%),37 (0.88),←,
28,"McDonald, Oscar",20y 78d,6 (3-0-3 50.00%),,←,
25,"McDonald, Tom",23y 260d,93 (23-0-70 24.73%),8 (0.09),←,
13,"Oliver, Clayton",18y 318d,8 (4-0-4 50.00%),4 (0.50),←,
5,"Petracca, Christian",20y 152d,6 (2-0-4 33.33%),4 (0.67),←,
15,"Stretch, Billy",19y 270d,17 (5-0-12 29.41%),4 (0.24),←,
9,"Trengove, Jack",24y 276d,82 (20-2-60 25.61%),38 (0.46),←,
12,"Tyson, Dom",22y 362d,60 (14-0-46 23.33%),34 (0.57),47 (13-0-34 27.66%),30 (0.64)
37,"Vandenberg, Aaron",24y 93d,18 (6-0-12 33.33%),9 (0.50),←,
23,"Vince, Bernie",30y 246d,182 (82-0-100 45.05%),109 (0.60),53 (14-0-39 26.42%),29 (0.55)
42,"Wagner, Josh",21y 346d,9 (4-0-5 44.44%),,←,
4,"Watts, Jack",25y 70d,126 (33-2-91 26.98%),105 (0.83),←,
Totals,Totals,23y 201d,1412 (478-11-923 33.85%),976 (0.69),,
C,"Roos, Paul",52y 343d,257 (132-2-123 51.75%),,55 (16-0-39 29.09%),
