Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",23y 182d,57 (23-0-34 40.35%),,←,
12,"Dawson, Jordan",26y 83d,101 (46-0-55 45.54%),49 (0.49),37 (16-0-21 43.24%),15 (0.41)
32,"Fogarty, Darcy",23y 279d,71 (25-0-46 35.21%),109 (1.54),←,
20,"Hinge, Mitch",25y 5d,35 (16-0-19 45.71%),5 (0.14),32 (14-0-18 43.75%),4 (0.13)
1,"Jones, Chayce",23y 168d,71 (23-0-48 32.39%),15 (0.21),←,
2,"Keays, Ben",26y 128d,105 (32-0-73 30.48%),47 (0.45),75 (26-0-49 34.67%),36 (0.48)
29,"Laird, Rory",29y 184d,217 (110-1-106 50.92%),27 (0.12),←,
25,"McHenry, Ned",22y 353d,58 (22-0-36 37.93%),27 (0.47),←,
16,"Michalanney, Max",19y 125d,15 (8-0-7 53.33%),,←,
30,"Milera, Wayne",25y 290d,88 (47-1-40 53.98%),28 (0.32),←,
4,"Murphy, Lachlan",24y 209d,90 (38-0-52 42.22%),63 (0.70),←,
28,"Murray, Nick",22y 195d,43 (14-0-29 32.56%),1 (0.02),←,
43,"OBrien, Reilly",27y 315d,92 (36-0-56 39.13%),12 (0.13),←,
10,"Pedlar, Luke",21y 45d,19 (8-0-11 42.11%),20 (1.05),←,
8,"Rachele, Josh",20y 81d,28 (12-0-16 42.86%),33 (1.18),←,
22,"Rankine, Izak",23y 69d,63 (24-1-38 38.89%),87 (1.38),15 (8-0-7 53.33%),30 (2.00)
38,"Sholl, Lachlan",23y 116d,52 (20-0-32 38.46%),13 (0.25),←,
9,"Sloane, Rory",33y 106d,248 (132-1-115 53.43%),134 (0.54),←,
33,"Smith, Brodie",31y 168d,239 (124-1-114 52.09%),69 (0.29),←,
14,"Soligo, Jake",20y 157d,31 (13-0-18 41.94%),13 (0.42),←,
7,"Thilthorpe, Riley",20y 359d,38 (13-0-25 34.21%),41 (1.08),←,
13,"Walker, Taylor",33y 67d,252 (129-1-122 51.39%),582 (2.31),←,
24,"Worrell, Josh",22y 81d,9 (7-0-2 77.78%),,←,
Totals,Totals,24y 291d,2022 (922-6-1094 45.60%),1375 (0.68),,
C,"Nicks, Matthew",48y 49d,75 (26-0-49 34.67%),,←,
