Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",23y 304d,19 (9-0-10 47.37%),12 (0.63),←,
21,"Febey, Steven",23y 304d,99 (56-0-43 56.57%),16 (0.16),←,
24,"Gilbert, Phil",23y 216d,9 (5-0-4 55.56%),1 (0.11),←,
14,"Grinter, Rod",28y 24d,118 (64-1-53 54.66%),42 (0.36),←,
30,"Hopgood, Paul",19y 333d,8 (5-0-3 62.50%),1 (0.13),←,
13,"Jakovich, Allen",25y 90d,30 (16-0-14 53.33%),138 (4.60),←,
7,"Kowal, Darren",21y 1d,11 (6-0-5 54.55%),8 (0.73),←,
6,"Lovett, Glenn",23y 331d,58 (26-0-32 44.83%),31 (0.53),←,
3,"Lyon, Garry",25y 279d,139 (83-1-55 60.07%),190 (1.37),←,
38,"Neitz, David",18y 148d,11 (5-0-6 45.45%),12 (1.09),←,
29,"Obst, Andrew",28y 304d,63 (35-0-28 55.56%),32 (0.51),←,
15,"Robins, Haydn",20y 314d,19 (7-0-12 36.84%),1 (0.05),←,
41,"Rohde, Peter",28y 212d,132 (79-1-52 60.23%),16 (0.12),86 (45-1-40 52.91%),10 (0.12)
42,"Simister, Scott",20y 115d,2 (2-0-0 100.00%),2 (1.00),←,
18,"Stretch, Steven",29y 165d,157 (86-1-70 55.10%),62 (0.39),←,
11,"Stynes, Jim",27y 57d,144 (83-1-60 57.99%),95 (0.66),←,
2,"Tingay, Stephen",22y 310d,68 (39-0-29 57.35%),33 (0.49),←,
12,"Viney, Todd",27y 81d,109 (56-1-52 51.83%),50 (0.46),←,
27,"Wight, Sean",29y 96d,104 (57-0-47 54.81%),63 (0.61),←,
8,"Yeats, Graeme",28y 271d,155 (85-1-69 55.16%),44 (0.28),←,
Totals,Totals,24y 307d,1455 (804-7-644 55.26%),849 (0.58),,
C,"Balme, Neil",41y 155d,11 (5-0-6 45.45%),,←,
