Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 249d,47 (30-1-16 64.89%),8 (0.17),13 (9-0-4 69.23%),2 (0.15)
11,"Bowden, Joel",21y 341d,70 (38-0-32 54.29%),71 (1.01),←,
17,"Broderick, Paul",30y 145d,230 (113-1-116 49.35%),147 (0.64),137 (74-1-62 54.38%),67 (0.49)
15,"Cameron, Leon",27y 268d,181 (99-3-79 55.52%),70 (0.39),9 (6-0-3 66.67%),2 (0.22)
9,"Campbell, Wayne",27y 247d,190 (88-1-101 46.58%),117 (0.62),←,
6,"Chaffey, Mark",23y 21d,48 (23-0-25 47.92%),8 (0.17),←,
10,"Daffy, Nick",27y 16d,144 (77-1-66 53.82%),172 (1.19),←,
7,"Dragicevic, Marc",19y 58d,29 (15-0-14 51.72%),20 (0.69),←,
14,"Fiora, Aaron",19y 38d,6 (5-0-1 83.33%),3 (0.50),←,
25,"Gale, Brendon",31y 314d,212 (93-1-118 44.10%),195 (0.92),←,
2,"Gaspar, Darren",24y 7d,111 (51-0-60 45.95%),11 (0.10),90 (44-0-46 48.89%),10 (0.11)
16,"Holland, Ben",23y 17d,77 (40-0-37 51.95%),90 (1.17),←,
23,"James, Aaron",23y 209d,44 (19-2-23 45.45%),18 (0.41),21 (10-0-11 47.62%),12 (0.57)
39,"Kellaway, Andrew",24y 186d,46 (24-0-22 52.17%),9 (0.20),←,
21,"King, Clinton",22y 64d,43 (18-0-25 41.86%),14 (0.33),12 (8-0-4 66.67%),1 (0.08)
33,"Knights, Matthew",29y 235d,228 (95-0-133 41.67%),119 (0.52),←,
5,"Ottens, Brad",20y 123d,45 (23-0-22 51.11%),43 (0.96),←,
4,"Rogers, Matthew",26y 184d,132 (70-1-61 53.41%),108 (0.82),←,
32,"Tivendale, Greg",21y 38d,24 (12-0-12 50.00%),15 (0.63),←,
29,"Torney, Jason",22y 346d,64 (33-1-30 52.34%),6 (0.09),←,
42,"Vardy, Royce",20y 24d,4 (4-0-0 100.00%),,←,
31,"White, James",20y 127d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 32d,1976 (971-12-993 49.14%),1244 (0.63),,
C,"Frawley, Danny",36y 262d,12 (8-0-4 66.67%),,←,
