Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Abbott, Ryan",5,2,4,9,1.0,1.0,24.0,6.0,1.0,2.0,3.0,4.0,1.0,3.0,,4.0,5,,2.0,2.0,,1.0,86.0
4,"Ablett, Gary",13,5,12,25,2.0,1.0,,4.0,1.0,3.0,3.0,6.0,1.0,3.0,,13.0,12,1.0,2.0,,1.0,1.0,86.0
24,"Bews, Jed",2,4,8,10,,,,4.0,1.0,,1.0,1.0,,,,5.0,5,,,2.0,,,86.0
46,"Blicavs, Mark",9,4,7,16,1.0,,5.0,6.0,1.0,2.0,,3.0,1.0,1.0,,10.0,8,2.0,1.0,5.0,2.0,,94.0
35,"Dangerfield, Patrick",20,9,14,34,4.0,3.0,,3.0,1.0,4.0,6.0,3.0,4.0,,3.0,20.0,14,3.0,4.0,1.0,,2.0,89.0
22,"Duncan, Mitch",12,7,17,29,1.0,,,9.0,1.0,1.0,3.0,1.0,3.0,,,9.0,21,,1.0,2.0,,,84.0
29,"Guthrie, Cameron",9,3,11,20,,,,5.0,1.0,3.0,3.0,3.0,1.0,,,8.0,13,,,5.0,,,55.0
26,"Hawkins, Tom",13,10,3,16,2.0,2.0,1.0,5.0,,5.0,,1.0,2.0,,,10.0,8,3.0,3.0,1.0,,3.0,92.0
25,"Henderson, Lachie",15,9,5,20,,,,3.0,3.0,3.0,,4.0,1.0,1.0,,6.0,13,2.0,,5.0,,2.0,87.0
38,"Henry, Jack",3,4,3,6,,,,4.0,,2.0,,1.0,,1.0,,4.0,3,2.0,1.0,1.0,,1.0,80.0
11,"Kelly, Tim",14,8,9,23,3.0,,,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,7.0,16,,2.0,1.0,,,78.0
8,"Kolodjashnij, Jake",6,2,6,12,,,,,2.0,1.0,,1.0,,1.0,,,12,,,,,1.0,74.0
27,"Menegola, Sam",14,5,9,23,2.0,,,4.0,,4.0,,1.0,,,,6.0,19,,1.0,1.0,,1.0,79.0
10,"Menzel, Daniel",7,5,4,11,2.0,1.0,,1.0,,,,,,,,3.0,9,1.0,1.0,3.0,,,80.0
21,"Murdoch, Jordan",12,10,4,16,2.0,,,2.0,1.0,3.0,,2.0,,1.0,,1.0,15,1.0,1.0,,1.0,,74.0
42,"OConnor, Mark",11,6,4,15,,,,1.0,2.0,1.0,,3.0,1.0,1.0,,3.0,11,2.0,,,,,91.0
3,"Parfitt, Brandan",12,3,6,18,,,,6.0,,2.0,1.0,2.0,2.0,1.0,,5.0,14,,,,,1.0,75.0
14,"Selwood, Joel",10,2,18,28,,1.0,,2.0,,3.0,6.0,3.0,,2.0,,14.0,15,,,3.0,,1.0,80.0
16,"Selwood, Scott",10,9,15,25,1.0,1.0,,1.0,,6.0,1.0,2.0,,,,5.0,20,,2.0,1.0,,2.0,77.0
44,"Stewart, Tom",19,13,3,22,,,,5.0,5.0,3.0,,3.0,1.0,1.0,1.0,5.0,18,2.0,,5.0,,,80.0
7,"Taylor, Harry",12,9,4,16,,,,1.0,3.0,2.0,,,,,,1.0,14,1.0,,4.0,,,80.0
2,"Tuohy, Zach",15,6,7,22,1.0,,,1.0,3.0,2.0,,1.0,,1.0,,5.0,15,,,1.0,,,94.0
Totals,Totals,243,135,173,416,22.0,10.0,30.0,74.0,27.0,56.0,30.0,47.0,19.0,18.0,6.0,144.0,280,20.0,21.0,43.0,4.0,16.0,
Opposition,Opposition,200,88,177,377,5.0,10.0,46.0,60.0,33.0,34.0,39.0,61.0,18.0,19.0,,126.0,256,5.0,8.0,43.0,6.0,2.0,
