Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",14,7,9,23,1,1.0,,6.0,1.0,8.0,2.0,3.0,,2.0,,6.0,17.0,,,,,2.0,83.0
3,"Bartram, Clint",9,6,7,16,,,,2.0,2.0,2.0,,3.0,2.0,1.0,,6.0,9.0,1.0,,3.0,,,92.0
7,"Bennell, Jamie",11,5,6,17,1,1.0,,1.0,2.0,6.0,,1.0,1.0,,,3.0,16.0,,,3.0,,,79.0
36,"Davey, Aaron",17,6,8,25,2,3.0,,1.0,1.0,3.0,1.0,3.0,,2.0,,8.0,16.0,1.0,4.0,,1.0,1.0,82.0
14,"Dunn, Lynden",12,7,3,15,2,1.0,,2.0,,4.0,,,1.0,,,6.0,9.0,1.0,1.0,,,,89.0
8,"Frawley, James",11,7,3,14,,,,1.0,4.0,2.0,,4.0,,2.0,,1.0,13.0,,,3.0,3.0,,91.0
20,"Garland, Colin",9,3,4,13,,,,1.0,2.0,,,5.0,,3.0,,1.0,10.0,,,3.0,,,91.0
18,"Green, Brad",9,8,4,13,2,4.0,,3.0,,1.0,,3.0,,2.0,,6.0,7.0,4.0,6.0,1.0,,2.0,90.0
16,"Grimes, Jack",15,6,12,27,,,,2.0,4.0,2.0,1.0,3.0,4.0,,,11.0,18.0,,,5.0,,1.0,91.0
5,"Gysberts, Jordan",7,3,11,18,,1.0,,4.0,3.0,3.0,6.0,2.0,1.0,1.0,,9.0,9.0,,,4.0,,,79.0
40,"Jamar, Mark",6,2,7,13,2,1.0,33.0,2.0,,1.0,4.0,,5.0,,2.0,10.0,3.0,1.0,2.0,,,1.0,82.0
2,"Jones, Nathan",12,2,7,19,1,,,3.0,3.0,6.0,1.0,2.0,,,,7.0,12.0,,,2.0,1.0,2.0,82.0
24 ↓,"Jurrah, Liam",4,3,6,10,3,,,5.0,,1.0,,,1.0,,,4.0,6.0,1.0,3.0,,,1.0,62.0
34,"Martin, Stefan",6,3,12,18,,,14.0,1.0,1.0,1.0,1.0,1.0,,,,9.0,9.0,1.0,1.0,2.0,,,78.0
22,"Moloney, Brent",15,3,17,32,1,1.0,,3.0,,4.0,10.0,2.0,,2.0,1.0,16.0,14.0,,1.0,5.0,,2.0,88.0
10,"Morton, Cale",11,6,6,17,3,1.0,,3.0,,5.0,4.0,3.0,,1.0,,7.0,10.0,,4.0,,,1.0,82.0
27,"Rivers, Jared",8,4,9,17,,,,5.0,,3.0,2.0,1.0,,,,4.0,12.0,,,7.0,1.0,1.0,93.0
12,"Sylvia, Colin",20,7,11,31,1,2.0,,7.0,1.0,9.0,5.0,4.0,2.0,3.0,3.0,11.0,19.0,1.0,2.0,,1.0,2.0,87.0
35,"Tapscott, Luke",11,3,7,18,,,,2.0,4.0,,,1.0,1.0,,,3.0,11.0,,,4.0,,,90.0
9,"Trengove, Jack",17,5,12,29,2,3.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,,,12.0,16.0,,2.0,,,1.0,83.0
4 ↑,"Watts, Jack",4,5,2,6,,,,2.0,,1.0,,1.0,,,,4.0,4.0,2.0,,1.0,1.0,,26.0
33,"Wonaeamirri, Austin",11,5,2,13,2,1.0,,6.0,,1.0,,1.0,2.0,1.0,,6.0,7.0,,3.0,,1.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,106,165,404,23,21.0,48.0,67.0,29.0,66.0,39.0,46.0,21.0,20.0,6.0,150.0,247.0,13.0,29.0,43.0,9.0,18.0,
Opposition,Opposition,173,67,147,320,9,15.0,24.0,54.0,37.0,40.0,32.0,47.0,20.0,21.0,,135.0,188.0,7.0,8.0,46.0,5.0,7.0,
