Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",22y 292d,8 (3-0-5 37.50%),,←,
9,"Angwin, Ryan",21y 179d,18 (10-0-8 55.56%),2 (0.11),←,
14,"Bedford, Toby",24y 12d,49 (32-0-17 65.31%),27 (0.55),31 (20-0-11 64.52%),18 (0.58)
32,"Briggs, Kieren",24y 246d,38 (23-0-15 60.53%),7 (0.18),←,
46,"Brown, Callum",23y 298d,38 (21-0-17 55.26%),40 (1.05),←,
5,"Cadman, Aaron",20y 97d,24 (14-0-10 58.33%),22 (0.92),←,
17,"Callaghan, Finn",21y 43d,37 (19-0-18 51.35%),6 (0.16),←,
16,"Daniels, Brent",25y 91d,94 (52-0-42 55.32%),60 (0.64),←,
12,"Green, Tom",23y 137d,79 (37-1-41 47.47%),31 (0.39),←,
4,"Greene, Toby",30y 257d,226 (107-2-117 47.79%),348 (1.54),←,
19,"Haynes, Nick",32y 21d,209 (99-4-106 48.33%),13 (0.06),←,
27,"Himmelberg, Harry",28y 31d,164 (89-2-73 54.88%),161 (0.98),←,
23,"Hogan, Jesse",29y 117d,152 (71-0-81 46.71%),306 (2.01),62 (30-0-32 48.39%),136 (2.19)
39,"Idun, Connor",23y 315d,80 (40-1-39 50.63%),,←,
31,"McMullin, Toby",19y 307d,6 (4-0-2 66.67%),1 (0.17),←,
33,"OHalloran, Xavier",23y 333d,58 (29-1-28 50.86%),24 (0.41),←,
20,"Peatling, James",23y 292d,34 (15-0-19 44.12%),13 (0.38),←,
26,"Riccardi, Jake",24y 214d,62 (31-0-31 50.00%),80 (1.29),←,
15,"Taylor, Sam",25y 34d,103 (56-0-47 54.37%),1 (0.01),←,
28,"Thomas, Harvey",18y 305d,12 (7-0-5 58.33%),4 (0.33),←,
8,"Ward, Callan",34y 59d,302 (134-4-164 45.03%),144 (0.48),242 (102-4-136 42.98%),111 (0.46)
10,"Wehr, Jacob",25y 339d,25 (12-0-13 48.00%),4 (0.16),←,
6,"Whitfield, Lachie",29y 326d,221 (109-4-108 50.23%),71 (0.32),←,
Totals,Totals,25y 30d,2039 (1014-19-1006 49.73%),1365 (0.67),,
C,"Kingsley, Adam",48y 293d,38 (22-0-16 57.89%),,←,
