Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 262d,191 (106-0-85 55.50%),178 (0.93),←,
12,"Cordy, Zaine",25y 290d,116 (62-0-54 53.45%),12 (0.10),←,
31,"Dale, Bailey",26y 22d,106 (58-0-48 54.72%),76 (0.72),←,
35,"Daniel, Caleb",26y 37d,151 (83-0-68 54.97%),37 (0.25),←,
10,"Darcy, Sam",19y 25d,2 (1-0-1 50.00%),,←,
5,"Dunkley, Josh",25y 216d,114 (64-0-50 56.14%),64 (0.56),←,
44,"English, Tim",25y 3d,83 (46-0-37 55.42%),47 (0.57),←,
43,"Gardner, Ryan",25y 73d,41 (25-0-16 60.98%),2 (0.05),←,
7,"Hunter, Lachie",27y 243d,171 (91-0-80 53.22%),72 (0.42),←,
21,"Liberatore, Tom",30y 89d,194 (94-0-100 48.45%),73 (0.38),←,
11,"Macrae, Jack",28y 10d,206 (110-0-96 53.40%),47 (0.23),←,
8,"Martin, Stefan",35y 269d,203 (67-1-135 33.25%),47 (0.23),13 (9-0-4 69.23%),1 (0.08)
30,"McNeil, Lachlan",21y 185d,29 (20-0-9 68.97%),17 (0.59),←,
33,"Naughton, Aaron",22y 256d,98 (55-0-43 56.12%),144 (1.47),←,
20,"Richards, Ed",23y 41d,83 (43-0-40 51.81%),24 (0.29),←,
6,"Smith, Bailey",21y 249d,82 (48-0-34 58.54%),40 (0.49),←,
37,"Smith, Roarke",25y 336d,45 (24-0-21 53.33%),10 (0.22),←,
1,"Treloar, Adam",29y 157d,210 (93-1-116 44.52%),124 (0.59),37 (23-0-14 62.16%),27 (0.73)
2,"Ugle-Hagan, Jamarra",20y 131d,20 (10-0-10 50.00%),25 (1.25),←,
23,"Vandermeer, Laitham",23y 191d,31 (17-0-14 54.84%),19 (0.61),←,
19,"Weightman, Cody",21y 210d,38 (21-0-17 55.26%),63 (1.66),←,
14,"West, Rhylee",22y 32d,25 (16-0-9 64.00%),14 (0.56),←,
34,"Williams, Bailey",24y 307d,102 (55-0-47 53.92%),18 (0.18),←,
Totals,Totals,25y 47d,2341 (1209-2-1130 51.64%),1153 (0.49),,
C,"Beveridge, Luke",51y 355d,181 (103-0-78 56.91%),,←,
