Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 174d,41 (15-1-25 37.80%),10 (0.24),←,
6,"Bate, Matthew",21y 76d,46 (16-0-30 34.78%),38 (0.83),←,
32,"Bruce, Cameron",28y 313d,181 (80-1-100 44.48%),192 (1.06),←,
1,"Buckley, Simon",21y 112d,17 (2-0-15 11.76%),3 (0.18),←,
41,"Carroll, Nathan",27y 293d,70 (24-1-45 35.00%),1 (0.01),←,
14,"Dunn, Lynden",21y 86d,38 (12-0-26 31.58%),28 (0.74),←,
8,"Frawley, James",19y 323d,18 (5-0-13 27.78%),,←,
18,"Green, Brad",27y 148d,183 (83-1-99 45.63%),225 (1.23),←,
17,"Johnson, Chris",22y 196d,31 (9-0-22 29.03%),2 (0.06),←,
11,"Johnson, Paul",24y 43d,42 (10-0-32 23.81%),10 (0.24),41 (9-0-32 21.95%),10 (0.24)
2,"Jones, Nathan",20y 201d,47 (10-1-36 22.34%),21 (0.45),←,
19,"Maric, Addam",18y 112d,3 (0-0-3 0.00%),2 (0.67),←,
33,"Martin, Stefan",21y 265d,6 (1-0-5 16.67%),,←,
23,"McDonald, James",31y 308d,214 (93-1-120 43.69%),49 (0.23),←,
10,"Morton, Cale",18y 203d,16 (1-0-15 6.25%),11 (0.69),←,
12,"Sylvia, Colin",22y 274d,67 (24-1-42 36.57%),45 (0.67),←,
44,"Valenti, Shane",21y 192d,8 (1-0-7 12.50%),3 (0.38),←,
37,"Warnock, Matthew",24y 127d,18 (3-0-15 16.67%),1 (0.06),←,
31,"Wheatley, Paul",27y 118d,129 (59-0-70 45.74%),33 (0.26),←,
45,"Whelan, Matthew",28y 269d,137 (64-1-72 47.08%),13 (0.09),←,
34,"White, Jeff",31y 171d,266 (121-1-144 45.68%),111 (0.42),234 (108-1-125 46.37%),93 (0.40)
39,"Wonaeamirri, Austin",19y 311d,16 (2-0-14 12.50%),23 (1.44),←,
Totals,Totals,23y 263d,1594 (635-9-950 39.84%),821 (0.52),,
C,"Bailey, Dean",41y 203d,19 (2-0-17 10.53%),,←,
