North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",12,4,5,17,1,,,2.0,,,,,1.0,,,,,,,,,,
17,"Barnett, John",6,3,1,7,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Blakey, John",11,2,4,15,,,,3.0,,,,,1.0,2.0,,,,,,,,,
39,"Campbell, Warren",6,1,3,9,4,,,2.0,,,,,1.0,2.0,,,,,,,,,
40,"Capuano, Mathew",,,,,,,,,,,,,,,,,,,,,,,
27,"Crocker, Darren",3,,2,5,,,,,,,,,1.0,1.0,,,,,,,,,
6,"Fairley, Ian",9,5,3,12,,,,,,,,,2.0,,,,,,,,,,
29,"German, Peter",4,,3,7,,1.0,,,,,,,,,,,,,,,,,
26,"Ishchenko, Alex",6,6,11,17,,,3.0,,,,,,1.0,2.0,,,,,,,,,
34,"King, David",7,2,6,13,,,,3.0,,,,,,2.0,,,,,,,,,
7,"Laidley, Dani",6,3,7,13,,,,1.0,,,,,,,,,,,,,,,
35,"Longmire, John",5,3,1,6,3,,,,,,,,,2.0,,,,,,,,,
20,"Mann, Peter",9,4,6,15,,,3.0,1.0,,,,,,1.0,,,,,,,,,
41,"McAdam, Adrian",6,1,3,9,,,,,,,,,,2.0,,,,,,,,,
38,"McCarthy, Adam",8,2,3,11,1,1.0,,,,,,,,3.0,,,,,,,,,
31,"McKernan, Corey",7,6,6,13,,2.0,7.0,,,,,,1.0,4.0,,,,,,,,,
3,"Rock, Anthony",9,,5,14,,,,3.0,,,,,2.0,2.0,,,,,,,,,
2,"Schwass, Wayne",12,2,5,17,1,,,3.0,,,,,,1.0,,,,,,,,,
24,"Sholl, Craig",16,4,5,21,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Smith, Ross",16,1,,16,,,,,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",7,2,5,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,51,84,249,10,7.0,13.0,21.0,,,,,13.0,26.0,,,,,,,,,
Opposition,Opposition,183,44,100,283,9,18.0,16.0,25.0,,,,,26.0,13.0,6.0,,,,,,,,
