Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",10,6,2,12,1,1.0,10.0,1.0,1.0,2.0,4.0,,1.0,4.0,,8.0,4.0,4.0,2.0,,,,
16,"Barnard, Paul",11,8,10,21,,,,4.0,2.0,3.0,1.0,,1.0,,,9.0,10.0,,,1.0,,,
22,"Barnes, John",7,5,4,11,,,5.0,,,1.0,1.0,1.0,,,,3.0,7.0,1.0,,1.0,,,
33,"Caracella, Blake",12,5,9,21,,,,2.0,3.0,3.0,3.0,1.0,2.0,,,5.0,15.0,1.0,,2.0,1.0,,
15,"Forster-Knight, Robert",4,1,4,8,,,,3.0,1.0,1.0,,1.0,,,,2.0,5.0,1.0,,,1.0,,
11,"Hardwick, Damien",11,4,5,16,,,,4.0,4.0,1.0,2.0,,3.0,2.0,,6.0,8.0,,,1.0,1.0,,
26,"Heffernan, Chris",5,1,3,8,,,,3.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,,,1.0,,,
3,"Henneman, Aaron",3,,1,4,,,,3.0,,1.0,,1.0,,,,1.0,3.0,,,1.0,,,
5,"Hird, James",12,7,9,21,,,2.0,5.0,3.0,6.0,4.0,2.0,2.0,1.0,,8.0,15.0,1.0,1.0,,3.0,,
42,"Jacobs, Danny",9,3,5,14,,1.0,,,3.0,,1.0,1.0,,,,7.0,8.0,,1.0,1.0,,,
14,"Johnson, Jason",18,8,10,28,1,,,1.0,2.0,9.0,5.0,4.0,,2.0,,11.0,17.0,1.0,,,2.0,,
1,"Johnson, Mark",3,,1,4,,,,,1.0,,,,1.0,,,,3.0,,,,,,
18,"Lloyd, Matthew",14,8,5,19,4,2.0,,3.0,,5.0,,,3.0,,,9.0,5.0,6.0,3.0,4.0,,,
25,"Lucas, Scott",14,7,3,17,3,1.0,,1.0,,8.0,,1.0,,2.0,,6.0,11.0,1.0,1.0,,,,
28,"McGrath, Cory",7,4,2,9,,,,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,6.0,,1.0,1.0,,,
10,"McVeigh, Mark",6,2,3,9,1,,,2.0,,3.0,,,,2.0,,2.0,7.0,,,,,,
2,"Mercuri, Mark",5,3,2,7,1,,,,,1.0,,1.0,1.0,,,3.0,5.0,1.0,1.0,,,,
24,"Misiti, Joe",14,7,7,21,1,1.0,,1.0,1.0,1.0,1.0,,,,,5.0,17.0,1.0,2.0,1.0,1.0,,
29,"Moorcroft, Gary",7,5,4,11,,1.0,,,,3.0,1.0,2.0,2.0,,,5.0,5.0,1.0,1.0,3.0,1.0,,
9,"Ramanauskas, Adam",10,3,6,16,,,1.0,1.0,5.0,1.0,1.0,2.0,,1.0,,4.0,11.0,,,,4.0,,
7,"Solomon, Dean",5,4,8,13,,,1.0,3.0,1.0,,1.0,1.0,,,,10.0,6.0,2.0,,1.0,1.0,,
6,"Wellman, Sean",17,11,7,24,2,1.0,,,3.0,2.0,1.0,1.0,1.0,,2.0,10.0,15.0,5.0,3.0,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,102,110,314,14,13.0,19.0,39.0,32.0,57.0,27.0,20.0,19.0,16.0,2.0,117.0,187.0,26.0,16.0,18.0,17.0,,
Opposition,Opposition,217,89,111,328,15,14.0,26.0,35.0,34.0,54.0,48.0,26.0,16.0,19.0,4.0,149.0,177.0,27.0,11.0,27.0,19.0,,
