St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",18y 337d,1 (0-0-1 0.00%),,←,
43,"Attard, Jayden",21y 81d,13 (5-0-8 38.46%),1 (0.08),8 (4-0-4 50.00%),
14,"Ball, Luke",22y 359d,92 (56-0-36 60.87%),43 (0.47),←,
22,"Birss, Shane",24y 69d,54 (18-2-34 35.19%),22 (0.41),3 (1-0-2 33.33%),2 (0.67)
27,"Blake, Jason",26y 65d,99 (48-1-50 48.99%),23 (0.23),←,
24,"Brooks, Barry",23y 146d,10 (5-0-5 50.00%),3 (0.30),←,
26,"Dal Santo, Nick",23y 86d,106 (58-1-47 55.19%),53 (0.50),←,
17,"Fiora, Aaron",26y 30d,116 (53-0-63 45.69%),49 (0.42),38 (20-0-18 52.63%),24 (0.63)
6,"Fisher, Leigh",23y 30d,33 (23-0-10 69.70%),3 (0.09),←,
25,"Fisher, Sam",24y 313d,57 (36-0-21 63.16%),4 (0.07),←,
9,"Gehrig, Fraser",31y 77d,242 (128-1-113 53.10%),498 (2.06),127 (65-0-62 51.18%),339 (2.67)
19,"Gilbert, Sam",20y 273d,6 (3-0-3 50.00%),2 (0.33),←,
33,"Gwilt, James",20y 281d,9 (5-0-4 55.56%),2 (0.22),←,
35,"Harvey, Robert",35y 271d,348 (173-3-172 50.14%),208 (0.60),←,
30,"Howard, Brad",19y 149d,1 (0-0-1 0.00%),,←,
23,"Koschitzke, Justin",24y 241d,86 (43-0-43 50.00%),75 (0.87),←,
44,"Milne, Stephen",27y 72d,127 (60-1-66 47.64%),253 (1.99),←,
11,"Montagna, Leigh",23y 198d,60 (36-0-24 60.00%),42 (0.70),←,
12,"Riewoldt, Nick",24y 214d,120 (59-1-60 49.58%),225 (1.88),←,
29,"Rix, Michael",26y 131d,18 (12-0-6 66.67%),1 (0.06),←,
37,"Sweeney, Justin",19y 145d,1 (0-0-1 0.00%),,←,
13,"Voss, Brett",29y 86d,163 (81-2-80 50.31%),63 (0.39),128 (62-1-65 48.83%),52 (0.41)
Totals,Totals,24y 149d,1762 (902-12-848 51.19%),1570 (0.89),,
C,"Lyon, Ross",40y 192d,8 (4-0-4 50.00%),,←,
