Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",22y 32d,53 (34-0-19 64.15%),27 (0.51),19 (10-0-9 52.63%),7 (0.37)
3,"Breuer, Shayne",24y 334d,89 (56-1-32 63.48%),93 (1.04),18 (10-0-8 55.56%),16 (0.89)
21,"Brown, David",27y 315d,84 (38-1-45 45.83%),68 (0.81),15 (7-0-8 46.67%),13 (0.87)
6,"Cummings, Scott",23y 204d,58 (35-2-21 62.07%),144 (2.48),18 (10-0-8 55.56%),61 (3.39)
28,"Daniels, Stephen",20y 341d,7 (4-0-3 57.14%),1 (0.14),←,
19,"Dickie, Donald",25y 94d,19 (10-0-9 52.63%),5 (0.26),←,
4,"Downsborough, Ian",25y 203d,25 (15-0-10 60.00%),7 (0.28),5 (3-0-2 60.00%),2 (0.40)
25,"Eagleton, Nathan",18y 273d,15 (8-0-7 53.33%),8 (0.53),←,
10,"Francou, Josh",23y 3d,19 (10-0-9 52.63%),13 (0.68),←,
39,"Heuskes, Adam",21y 143d,68 (35-0-33 51.47%),6 (0.09),19 (10-0-9 52.63%),
38,"James, Roger",21y 293d,15 (8-0-7 53.33%),5 (0.33),←,
20,"Lade, Brendon",21y 31d,19 (10-0-9 52.63%),10 (0.53),←,
22,"Lockwood, Bowen",19y 40d,13 (6-0-7 46.15%),8 (0.62),←,
9,"Lyle, Brayden",24y 157d,43 (23-0-20 53.49%),9 (0.21),17 (9-0-8 52.94%),4 (0.24)
33,"Mead, Darren",26y 134d,19 (10-0-9 52.63%),1 (0.05),←,
14,"Paxman, Stephen",26y 249d,121 (32-0-89 26.45%),18 (0.15),19 (10-0-9 52.63%),
2,"Primus, Matthew",22y 210d,39 (11-0-28 28.21%),10 (0.26),19 (10-0-9 52.63%),5 (0.26)
7,"Rombotis, John",20y 301d,34 (4-0-30 11.76%),21 (0.62),8 (2-0-6 25.00%),5 (0.63)
24,"Squire, Damian",23y 268d,3 (1-0-2 33.33%),2 (0.67),←,
1,"Wanganeen, Gavin",24y 53d,144 (83-3-58 58.68%),76 (0.53),17 (10-0-7 58.82%),13 (0.76)
15,"Wilson, Michael",20y 262d,19 (10-0-9 52.63%),10 (0.53),←,
Totals,Totals,23y 31d,906 (443-7-456 48.90%),542 (0.60),,
C,"Cahill, John",57y 105d,66 (37-0-29 56.06%),,19 (10-0-9 52.63%),
