St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",11,4,5,16,1,,,7.0,1.0,4.0,2.0,5.0,2.0,3.0,,9.0,9.0,1.0,1.0,,1.0,,78.0
10,"Baker, Steven",6,3,3,9,1,,,4.0,,2.0,,3.0,1.0,1.0,,2.0,7.0,,,,,,81.0
8,"Clarke, Raphael",7,5,8,15,,,,4.0,3.0,,2.0,2.0,,2.0,,7.0,8.0,1.0,,1.0,,,78.0
26,"Dal Santo, Nick",8,2,6,14,2,,3.0,5.0,1.0,2.0,1.0,,1.0,,,2.0,13.0,,1.0,1.0,,,86.0
6,"Dawson, Zac",4,4,7,11,,,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,,4.0,7.0,,,8.0,,,86.0
24,"Dempster, Sean",11,5,8,19,,,,2.0,3.0,1.0,1.0,,,,,5.0,14.0,,,5.0,1.0,,97.0
25,"Fisher, Sam",8,8,10,18,,,,4.0,,,1.0,,1.0,,,13.0,6.0,5.0,,3.0,,,97.0
16,"Gamble, Ryan",8,5,7,15,1,2.0,,7.0,,3.0,1.0,1.0,2.0,1.0,,8.0,7.0,,2.0,1.0,,,90.0
19,"Gilbert, Sam",3,1,6,9,,,1.0,2.0,1.0,1.0,,3.0,,1.0,,1.0,9.0,,,5.0,1.0,,86.0
18,"Goddard, Brendon",13,5,13,26,1,1.0,,9.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,10.0,16.0,,,1.0,7.0,,90.0
1,"Gram, Jason",15,3,7,22,,,,4.0,5.0,5.0,4.0,5.0,,1.0,1.0,7.0,17.0,,,3.0,,,78.0
33,"Gwilt, James",16,5,5,21,,,,,4.0,1.0,1.0,2.0,,1.0,,3.0,17.0,,,2.0,2.0,,87.0
4,"Jones, Clinton",10,6,19,29,,,,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,12.0,18.0,,1.0,1.0,2.0,,89.0
37 ↑,"Ledger, Tom",4,3,2,6,1,,,,,,,2.0,,,,1.0,5.0,,,,,,20.0
5,"McEvoy, Ben",7,6,10,17,1,,23.0,5.0,,,2.0,1.0,2.0,,,10.0,7.0,4.0,2.0,1.0,,,86.0
44,"Milne, Stephen",8,1,5,13,2,1.0,,1.0,1.0,3.0,1.0,2.0,,2.0,,7.0,5.0,,,,,2.0,85.0
30,"Peake, Brett",10,3,13,23,,,1.0,3.0,4.0,3.0,1.0,2.0,,,,3.0,20.0,,,,3.0,,90.0
22,"Ray, Farren",17,4,7,24,,,1.0,5.0,2.0,5.0,2.0,5.0,2.0,1.0,,8.0,15.0,1.0,,2.0,2.0,,76.0
12,"Riewoldt, Nick",13,8,6,19,2,,2.0,2.0,,4.0,1.0,4.0,2.0,2.0,,5.0,13.0,2.0,2.0,,,1.0,95.0
13,"Schneider, Adam",7,3,10,17,,2.0,,5.0,,2.0,1.0,1.0,1.0,,,6.0,12.0,,1.0,1.0,1.0,3.0,78.0
31 ↓,"Simpkin, Tom",5,4,2,7,,,,7.0,2.0,,,1.0,1.0,,,3.0,5.0,1.0,,5.0,1.0,,66.0
3,"Steven, Jack",12,3,8,20,,1.0,,11.0,1.0,2.0,6.0,4.0,1.0,1.0,,10.0,10.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,91,167,370,12,9.0,34.0,91.0,33.0,45.0,33.0,50.0,19.0,20.0,3.0,136.0,240.0,15.0,10.0,40.0,21.0,6.0,
Opposition,Opposition,178,68,196,374,8,9.0,40.0,71.0,30.0,42.0,33.0,54.0,20.0,19.0,3.0,161.0,225.0,8.0,8.0,56.0,9.0,5.0,
