St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Beveridge, Luke",26y 296d,93 (53-1-39 57.53%),89 (0.96),20 (10-0-10 50.00%),19 (0.95)
2,"Brown, Tony",20y 18d,44 (21-0-23 47.73%),30 (0.68),←,
3,"Burke, Nathan",27y 129d,214 (93-2-119 43.93%),77 (0.36),←,
18,"Cripps, Jason",20y 244d,21 (11-0-10 52.38%),5 (0.24),←,
10,"Everitt, Peter",23y 43d,80 (36-1-43 45.63%),126 (1.58),←,
21,"Gray, Troy",24y 109d,57 (15-1-41 27.19%),26 (0.46),6 (2-0-4 33.33%),2 (0.33)
25,"Hall, Barry",20y 127d,13 (8-0-5 61.54%),10 (0.77),←,
35,"Harvey, Robert",25y 298d,166 (81-2-83 49.40%),97 (0.58),←,
6,"Healy, Daniel",23y 43d,10 (6-0-4 60.00%),4 (0.40),←,
24,"Heatley, Jason",25y 114d,10 (7-0-3 70.00%),32 (3.20),7 (4-0-3 57.14%),24 (3.43)
8,"Hudghton, Max",20y 286d,9 (6-0-3 66.67%),,←,
5,"Jones, Austinn",20y 260d,53 (23-0-30 43.40%),47 (0.89),←,
22,"Lappin, Matthew",21y 118d,27 (11-1-15 42.59%),12 (0.44),←,
23,"Loewe, Stewart",29y 23d,225 (98-1-126 43.78%),451 (2.00),←,
1,"Peckett, Justin",24y 253d,83 (34-1-48 41.57%),2 (0.02),←,
31,"Shanahan, Jamie",29y 191d,112 (54-1-57 48.66%),,←,
13,"Sierakowski, David",22y 168d,43 (19-1-23 45.35%),4 (0.09),←,
4,"Smith, Joel",20y 43d,52 (25-0-27 48.08%),44 (0.85),←,
19,"Sziller, Steven",24y 182d,43 (21-0-22 48.84%),12 (0.28),←,
29,"Thompson, Andrew",24y 237d,10 (6-0-4 60.00%),3 (0.30),←,
15,"Wakelin, Darryl",22y 308d,43 (20-0-23 46.51%),2 (0.05),←,
Totals,Totals,23y 253d,1408 (648-12-748 46.02%),1073 (0.76),,
C,"Alves, Stan",51y 24d,78 (32-1-45 41.67%),,←,
