Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Balic, Harley",8,4,7,15,1,,,5.0,1.0,3.0,2.0,3.0,,1.0,,6.0,10.0,,,1.0,,,66.0
19,"Blakely, Connor",9,3,14,23,,,,2.0,,3.0,5.0,4.0,3.0,,,8.0,16.0,,,1.0,,,85.0
17,"Crozier, Hayden",7,2,2,9,1,,,6.0,,4.0,1.0,,,,,5.0,4.0,1.0,,1.0,,,78.0
7,"Fyfe, Nat",11,6,14,25,1,1.0,,4.0,2.0,3.0,7.0,6.0,2.0,3.0,2.0,17.0,9.0,3.0,1.0,2.0,,,91.0
28,"Grey, Brady",5,1,1,6,1,,,7.0,,2.0,,3.0,,2.0,,,7.0,,,,,,73.0
21,"Hamling, Joel",2,3,6,8,,,,1.0,3.0,,,3.0,,1.0,,2.0,7.0,,,10.0,,,95.0
9,"Hill, Bradley",12,7,7,19,,2.0,,3.0,3.0,3.0,3.0,5.0,1.0,1.0,,6.0,12.0,1.0,2.0,,,3.0,84.0
32,"Hill, Stephen",10,2,8,18,1,,,3.0,2.0,1.0,3.0,,,,,6.0,13.0,,1.0,,1.0,1.0,67.0
15,"Hughes, Ethan",14,5,3,17,,,,3.0,4.0,4.0,,3.0,1.0,,,4.0,12.0,,,2.0,,,82.0
5,"Ibbotson, Garrick",2,3,6,8,,,,3.0,1.0,,,1.0,,,,2.0,8.0,,,3.0,,,90.0
37,"Johnson, Michael",9,5,9,18,,,5.0,3.0,4.0,,3.0,3.0,1.0,1.0,,8.0,11.0,1.0,,3.0,,,87.0
22,"Kersten, Shane",8,5,6,14,1,,,2.0,,5.0,,3.0,,1.0,,4.0,9.0,,1.0,1.0,,,84.0
26,"Langdon, Ed",10,4,4,14,,,,1.0,3.0,1.0,,,,,,2.0,12.0,,,1.0,,,80.0
2,"Logue, Griffin",4,1,2,6,,,,1.0,,1.0,,,,,,1.0,5.0,,,,,1.0,60.0
23,"McCarthy, Cam",15,6,5,20,2,3.0,,2.0,,8.0,1.0,3.0,,,,9.0,11.0,,,2.0,,2.0,90.0
16,"Mundy, David",9,3,14,23,3,,,7.0,4.0,5.0,1.0,1.0,1.0,,1.0,10.0,13.0,1.0,1.0,1.0,,2.0,81.0
27,"Neale, Lachie",11,4,11,22,4,1.0,,6.0,1.0,2.0,4.0,,3.0,,3.0,12.0,11.0,,3.0,,1.0,1.0,84.0
31,"Sandilands, Aaron",2,5,12,14,,,53.0,2.0,,,3.0,6.0,1.0,4.0,,13.0,2.0,4.0,,2.0,,,80.0
11,"Sheridan, Tom",6,5,5,11,,,,4.0,,1.0,2.0,1.0,1.0,,,4.0,7.0,,,2.0,,,81.0
34,"Spurr, Lee",12,2,6,18,,,,3.0,2.0,1.0,,3.0,,2.0,,5.0,13.0,,,,,1.0,96.0
10,"Walters, Michael",13,5,7,20,1,,,3.0,,6.0,2.0,5.0,1.0,3.0,,6.0,16.0,,1.0,3.0,,1.0,80.0
14,"Weller, Lachie",14,4,13,27,,1.0,,2.0,3.0,5.0,1.0,4.0,,2.0,,5.0,21.0,,,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,85,162,355,16,10.0,58.0,73.0,33.0,58.0,38.0,57.0,15.0,21.0,6.0,135.0,229.0,11.0,10.0,38.0,2.0,12.0,
Opposition,Opposition,210,95,179,389,15,14.0,22.0,72.0,39.0,50.0,36.0,57.0,21.0,15.0,,144.0,245.0,12.0,13.0,52.0,7.0,8.0,
