Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 229d,72 (13-0-59 18.06%),8 (0.11),←,
43,"Barrett, Jake",22y 262d,23 (8-0-15 34.78%),19 (0.83),22 (8-0-14 36.36%),19 (0.86)
9,"Beams, Dayne",28y 166d,164 (86-2-76 53.05%),163 (0.99),54 (10-0-44 18.52%),45 (0.83)
13,"Berry, Jarrod",20y 173d,33 (7-0-26 21.21%),18 (0.55),←,
3,"Christensen, Allen",27y 70d,116 (58-0-58 50.00%),96 (0.83),51 (9-0-42 17.65%),40 (0.78)
27,"Gardiner, Darcy",22y 309d,80 (20-0-60 25.00%),4 (0.05),←,
30,"Hipwood, Eric",20y 318d,48 (11-0-37 22.92%),73 (1.52),←,
2,"Hodge, Luke",34y 43d,320 (183-2-135 57.50%),194 (0.61),15 (3-0-12 20.00%),1 (0.07)
35,"Lester, Ryan",25y 336d,115 (33-0-82 28.70%),45 (0.39),←,
12,"Martin, Stefan",31y 253d,154 (36-1-117 23.70%),40 (0.26),97 (22-0-75 22.68%),17 (0.18)
36,"Mathieson, Rhys",21y 199d,33 (9-0-24 27.27%),16 (0.48),←,
6,"McCluggage, Hugh",20y 147d,36 (8-0-28 22.22%),14 (0.39),←,
46,"McInerney, Oscar",24y 18d,13 (4-0-9 30.77%),11 (0.85),←,
25,"McStay, Daniel",23y 34d,75 (17-0-58 22.67%),50 (0.67),←,
16,"Rayner, Cam",18y 280d,18 (4-0-14 22.22%),17 (0.94),←,
10,"Rich, Daniel",28y 51d,179 (56-1-122 31.56%),102 (0.57),←,
18,"Robertson, Nick",23y 55d,64 (11-0-53 17.19%),9 (0.14),←,
5,"Robinson, Mitch",29y 51d,164 (63-1-100 38.72%),87 (0.53),64 (12-0-52 18.75%),29 (0.45)
28,"Taylor, Lewis",23y 161d,103 (22-0-81 21.36%),79 (0.77),←,
14,"Walker, Josh",25y 258d,70 (28-1-41 40.71%),68 (0.97),37 (9-0-28 24.32%),33 (0.89)
29,"Witherden, Alex",19y 321d,27 (6-0-21 22.22%),3 (0.11),←,
15,"Zorko, Dayne",29y 169d,140 (41-0-99 29.29%),159 (1.14),←,
Totals,Totals,24y 244d,2047 (724-8-1315 35.37%),1275 (0.62),,
C,"Fagan, Chris",57y 35d,40 (9-0-31 22.50%),,←,
