Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 157d,83 (51-0-32 61.45%),20 (0.24),←,
21,"Barry, Leo",29y 344d,201 (118-0-83 58.71%),51 (0.25),←,
6,"Bolton, Craig",26y 332d,132 (82-0-50 62.12%),21 (0.16),103 (65-0-38 63.11%),11 (0.11)
24,"Bolton, Jude",27y 44d,169 (94-1-74 55.92%),82 (0.49),←,
28,"Crouch, Jared",29y 54d,196 (107-1-88 54.85%),45 (0.23),←,
2,"Davis, Nick",27y 29d,149 (77-0-72 51.68%),203 (1.36),78 (47-0-31 60.26%),118 (1.51)
10,"Everitt, Peter",32y 360d,257 (96-2-159 37.74%),370 (1.44),5 (3-0-2 60.00%),3 (0.60)
12,"Fosdike, Nic",27y 61d,145 (79-1-65 54.83%),60 (0.41),←,
37,"Goodes, Adam",27y 110d,191 (106-1-84 55.76%),193 (1.01),←,
1,"Hall, Barry",30y 79d,209 (106-2-101 51.20%),506 (2.42),121 (72-1-48 59.92%),362 (2.99)
16,"Jolly, Darren",25y 173d,102 (56-0-46 54.90%),27 (0.26),54 (36-0-18 66.67%),16 (0.30)
17,"Kennelly, Tadhg",25y 301d,128 (79-0-49 61.72%),29 (0.23),←,
31,"Kirk, Brett",30y 185d,153 (88-1-64 57.84%),61 (0.40),←,
9,"Malceski, Nick",22y 256d,27 (22-0-5 81.48%),13 (0.48),←,
4,"Mathews, Ben",28y 150d,178 (99-1-78 55.90%),37 (0.21),←,
3,"McVeigh, Jarrad",22y 21d,63 (39-0-24 61.90%),32 (0.51),←,
33,"Moore, Jarred",21y 53d,8 (6-0-2 75.00%),2 (0.25),←,
5,"OKeefe, Ryan",26y 94d,123 (74-0-49 60.16%),135 (1.10),←,
19,"OLoughlin, Michael",30y 67d,252 (146-2-104 58.33%),429 (1.70),←,
25,"Richards, Ted",24y 107d,61 (37-0-24 60.66%),23 (0.38),28 (18-0-10 64.29%),4 (0.14)
36,"Schmidt, Tim",21y 45d,6 (5-0-1 83.33%),4 (0.67),←,
13,"Schneider, Adam",22y 351d,81 (51-0-30 62.96%),75 (0.93),←,
Totals,Totals,26y 187d,2914 (1618-12-1284 55.53%),2418 (0.83),,
C,"Roos, Paul",43y 305d,114 (72-0-42 63.16%),,←,
