Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 239d,121 (63-0-58 52.07%),111 (0.92),←,
12,"Cordy, Zaine",22y 267d,65 (33-0-32 50.77%),10 (0.15),←,
9,"Crozier, Hayden",25y 209d,102 (46-0-56 45.10%),45 (0.44),33 (15-0-18 45.45%),1 (0.03)
31,"Dale, Bailey",22y 364d,44 (20-0-24 45.45%),38 (0.86),←,
35,"Daniel, Caleb",23y 14d,89 (46-0-43 51.69%),27 (0.30),←,
29,"Dickson, Tory",31y 298d,109 (54-0-55 49.54%),176 (1.61),←,
5,"Dunkley, Josh",22y 193d,60 (32-0-28 53.33%),33 (0.55),←,
15,"Duryea, Taylor",28y 88d,127 (87-1-39 68.90%),22 (0.17),9 (5-0-4 55.56%),1 (0.11)
44,"English, Tim",21y 345d,24 (11-0-13 45.83%),6 (0.25),←,
7,"Hunter, Lachie",24y 220d,122 (61-0-61 50.00%),55 (0.45),←,
39,"Johannisen, Jason",26y 255d,120 (56-0-64 46.67%),38 (0.32),←,
21,"Liberatore, Tom",27y 66d,130 (55-0-75 42.31%),45 (0.35),←,
27,"Lipinski, Patrick",21y 4d,26 (11-0-15 42.31%),17 (0.65),←,
22,"Lloyd, Sam",29y 140d,74 (38-0-36 51.35%),98 (1.32),17 (8-0-9 47.06%),29 (1.71)
11,"Macrae, Jack",24y 352d,135 (67-0-68 49.63%),32 (0.24),←,
33,"Naughton, Aaron",19y 233d,35 (16-0-19 45.71%),24 (0.69),←,
13,"Schache, Josh",21y 334d,49 (12-0-37 24.49%),55 (1.12),22 (9-0-13 40.91%),30 (1.36)
6,"Smith, Bailey",18y 226d,17 (8-0-9 47.06%),7 (0.41),←,
37,"Smith, Roarke",22y 313d,17 (6-0-11 35.29%),4 (0.24),←,
1,"Suckling, Matt",30y 361d,166 (110-0-56 66.27%),80 (0.48),64 (35-0-29 54.69%),29 (0.45)
8,"Trengove, Jackson",28y 261d,181 (76-1-104 42.27%),35 (0.19),28 (10-0-18 35.71%),5 (0.18)
10,"Wood, Easton",29y 320d,154 (79-0-75 51.30%),18 (0.12),←,
Totals,Totals,24y 348d,1967 (987-2-978 50.18%),976 (0.50),,
C,"Beveridge, Luke",48y 332d,110 (60-0-50 54.55%),,←,
