0,1,2,3,4,5,6
←,"Round: 21 Venue: Subiaco Date: Fri, 19-Aug-2005 6:40 PM (8:40 PM) Attendance: 38057","Round: 21 Venue: Subiaco Date: Fri, 19-Aug-2005 6:40 PM (8:40 PM) Attendance: 38057","Round: 21 Venue: Subiaco Date: Fri, 19-Aug-2005 6:40 PM (8:40 PM) Attendance: 38057","Round: 21 Venue: Subiaco Date: Fri, 19-Aug-2005 6:40 PM (8:40 PM) Attendance: 38057","Round: 21 Venue: Subiaco Date: Fri, 19-Aug-2005 6:40 PM (8:40 PM) Attendance: 38057",→
←,Fremantle,5.2.32,7.2.44,8.6.54,12.8.80,→
←,St Kilda,4.2.26,9.3.57,11.4.70,11.9.75,→
←,Qrt margin,FR by 6,SK by 13,SK by 16,FR by 5,→
←,Qrt scores,FR 32-26,SK 31-12,SK 13-10,FR 26-5,→
←,Field umpires,"Brett Allen (296), Matthew Head (86), Derek Woodcock (91)","Brett Allen (296), Matthew Head (86), Derek Woodcock (91)","Brett Allen (296), Matthew Head (86), Derek Woodcock (91)","Brett Allen (296), Matthew Head (86), Derek Woodcock (91)",→
