Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 158d,191 (78-3-110 41.62%),301 (1.58),7 (3-0-4 42.86%),11 (1.57)
16,"Brown, Luke",21y 223d,31 (15-0-16 48.39%),2 (0.06),←,
44,"Crouch, Matt",19y 12d,5 (3-0-2 60.00%),2 (0.40),←,
32,"Dangerfield, Patrick",24y 28d,116 (59-0-57 50.86%),136 (1.17),←,
38,"Grigg, Mitch",21y 121d,10 (5-0-5 50.00%),11 (1.10),←,
41,"Hartigan, Kyle",22y 177d,8 (5-0-3 62.50%),,←,
24,"Jacobs, Sam",26y 23d,89 (44-0-45 49.44%),18 (0.20),72 (37-0-35 51.39%),15 (0.21)
10,"Jaensch, Matthew",24y 227d,52 (23-0-29 44.23%),20 (0.38),←,
4,"Jenkins, Josh",25y 84d,33 (18-0-15 54.55%),48 (1.45),←,
17,"Kerridge, Sam",21y 7d,19 (9-0-10 47.37%),16 (0.84),←,
29,"Laird, Rory",20y 125d,23 (12-0-11 52.17%),2 (0.09),←,
27,"Lynch, Tom",23y 230d,32 (18-0-14 56.25%),46 (1.44),26 (14-0-12 53.85%),42 (1.62)
14,"Mackay, David",25y 282d,112 (64-0-48 57.14%),34 (0.30),←,
23,"Petrenko, Jared",24y 132d,76 (35-0-41 46.05%),50 (0.66),←,
1,"Podsiadly, James",32y 235d,90 (65-0-25 72.22%),180 (2.00),7 (3-0-4 42.86%),11 (1.57)
3,"Reilly, Brent",30y 172d,199 (109-0-90 54.77%),52 (0.26),←,
34,"Shaw, Sam",23y 28d,21 (14-0-7 66.67%),,←,
9,"Sloane, Rory",24y 47d,85 (44-0-41 51.76%),53 (0.62),←,
33,"Smith, Brodie",22y 109d,61 (33-0-28 54.10%),12 (0.20),←,
12,"Talia, Daniel",22y 213d,61 (34-0-27 55.74%),4 (0.07),←,
5,"Thompson, Scott",31y 50d,252 (138-0-114 54.76%),148 (0.59),213 (120-0-93 56.34%),131 (0.62)
11,"Wright, Matthew",24y 140d,65 (33-0-32 50.77%),50 (0.77),←,
Totals,Totals,24y 162d,1631 (858-3-770 52.61%),1185 (0.73),,
C,"Sanderson, Brenton",40y 65d,54 (31-0-23 57.41%),,←,
