Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9 ↓,"Ablett, Gary",2,1,1,3,,,,3.0,,1.0,,1.0,,,,1.0,2.0,,,,,,20.0
37,"Bennell, Harley",9,3,15,24,,,,3.0,2.0,3.0,2.0,3.0,1.0,,,9.0,15.0,,1.0,,1.0,1.0,88.0
44,"Bock, Nathan",13,9,5,18,,,,1.0,3.0,2.0,,,,,,2.0,16.0,1.0,,2.0,,,93.0
3,"Brennan, Jared",16,6,4,20,,1.0,1.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,,8.0,12.0,1.0,1.0,1.0,,,72.0
30,"Brown, Campbell",11,1,6,17,,,,2.0,3.0,1.0,,3.0,,1.0,,6.0,7.0,,,8.0,1.0,,97.0
23,"Dixon, Charlie",2,1,4,6,,1.0,,,,2.0,,1.0,1.0,1.0,,4.0,2.0,,,2.0,,,86.0
47,"Gorringe, Daniel",4,1,8,12,,,7.0,1.0,,2.0,2.0,,1.0,,,5.0,8.0,,,1.0,,,84.0
5,"Harbrow, Jarrod",13,5,12,25,,,,7.0,4.0,1.0,1.0,3.0,1.0,3.0,,11.0,14.0,,,2.0,4.0,,100.0
7,"Hunt, Karmichael",2,2,5,7,,,,3.0,2.0,,1.0,1.0,,1.0,,2.0,5.0,,,4.0,,,95.0
36,"Iles, Sam",12,5,11,23,1,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,8.0,16.0,2.0,,,1.0,,82.0
13,"Jolly, Hayden",12,5,10,22,,,,3.0,3.0,2.0,1.0,,1.0,,,8.0,14.0,1.0,,1.0,,,78.0
46,"Lynch, Tom",5,3,,5,1,1.0,1.0,,,2.0,,3.0,,2.0,,5.0,,3.0,3.0,,,,89.0
32,"Matera, Brandon",6,1,3,9,,1.0,,1.0,,2.0,2.0,2.0,,1.0,,3.0,7.0,,,,,1.0,88.0
18,"McKenzie, Trent",14,7,8,22,,2.0,,3.0,4.0,3.0,1.0,2.0,,,,7.0,16.0,,,3.0,,,78.0
41,"Prestia, Dion",13,3,5,18,,,,4.0,3.0,5.0,5.0,,,,,7.0,11.0,,,1.0,,,72.0
35,"Rischitelli, Michael",5,2,13,18,,,,4.0,1.0,1.0,3.0,1.0,1.0,,,10.0,10.0,,,2.0,,,76.0
8 ↑,"Russell, Luke",8,2,3,11,,1.0,1.0,3.0,1.0,2.0,,1.0,3.0,,,5.0,7.0,,,1.0,1.0,,64.0
2,"Smith, Zac",8,2,2,10,,2.0,21.0,3.0,1.0,2.0,1.0,1.0,2.0,,,6.0,4.0,1.0,,2.0,,1.0,75.0
25,"Stanley, Danny",8,6,15,23,,,,6.0,2.0,1.0,2.0,3.0,1.0,2.0,,10.0,14.0,2.0,,2.0,,,87.0
24,"Swallow, David",12,7,10,22,2,1.0,1.0,6.0,1.0,3.0,3.0,2.0,2.0,1.0,,10.0,10.0,1.0,1.0,2.0,1.0,,79.0
16,"Thompson, Rory",11,7,5,16,,,,4.0,5.0,,1.0,3.0,,1.0,,9.0,6.0,3.0,,9.0,,,98.0
38,"Wilkinson, Joel",8,7,9,17,,,,7.0,1.0,,1.0,1.0,2.0,,,5.0,12.0,,1.0,6.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,86,154,348,4,12.0,32.0,71.0,39.0,39.0,31.0,36.0,19.0,16.0,,141.0,208.0,15.0,7.0,49.0,9.0,3.0,
Opposition,Opposition,237,95,154,391,15,16.0,40.0,60.0,32.0,63.0,38.0,47.0,16.0,19.0,6.0,164.0,219.0,15.0,20.0,62.0,9.0,10.0,
