Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",5,3,8,13,1,,6.0,1.0,,,,,3.0,,,,,,,,,,
8,"Bewick, Darren",15,3,4,19,,,,,,,,,1.0,1.0,,,,,,,,,
14,"Calthorpe, David",3,1,4,7,,,,3.0,,,,,,2.0,,,,,,,,,
36,"Cummings, Scott",12,9,1,13,4,2.0,,,,,,,,4.0,,,,,,,,,
6,"Daniher, Anthony",,1,9,9,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
7,"Daniher, Chris",5,,7,12,,,,1.0,,,,,3.0,,,,,,,,,,
30,"Delaney, Tony",9,1,4,13,,,,1.0,,,,,1.0,,,,,,,,,,
38,"Denham, Sean",13,4,12,25,,,1.0,5.0,,,,,4.0,1.0,,,,,,,,,
29,"Grenvold, David",7,2,3,10,,1.0,,3.0,,,,,,2.0,,,,,,,,,
39,"Hardwick, Damien",4,2,2,6,,,,3.0,,,,,1.0,2.0,,,,,,,,,
20,"Kilpatrick, Glenn",6,3,,6,,,,,,,,,,,,,,,,,,,
25,"Manton, Glenn",3,1,4,7,1,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Misiti, Joe",5,,4,9,,,,1.0,,,,,,,,,,,,,,,
41,"OConnor, Ryan",3,2,1,4,1,,,2.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",15,3,8,23,,,2.0,6.0,,,,,3.0,,,,,,,,,,
47,"Olarenshaw, Ricky",5,,1,6,,,,,,,,,1.0,,,,,,,,,,
3,"Salmon, Paul",12,9,8,20,,2.0,16.0,2.0,,,,,2.0,2.0,,,,,,,,,
12,"Symons, Michael",11,3,1,12,,1.0,,1.0,,,,,2.0,,,,,,,,,,
26,"Thompson, Mark",18,3,6,24,,,,4.0,,,,,3.0,,,,,,,,,,
4,"Wanganeen, Gavin",10,4,6,16,1,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
35,"Young, Barry",7,2,3,10,,,,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,56,96,264,8,10.0,27.0,43.0,,,,,29.0,19.0,,,,,,,,,
Opposition,Opposition,214,92,122,336,21,9.0,19.0,16.0,,,,,19.0,29.0,6.0,,,,,,,,
