Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 321d,41 (32-0-9 78.05%),6 (0.15),←,
10,"Brayshaw, Angus",27y 202d,162 (91-1-70 56.48%),47 (0.29),←,
37,"Chandler, Kade",23y 198d,27 (18-0-9 66.67%),19 (0.70),←,
11,"Gawn, Max",31y 212d,197 (98-1-98 50.00%),98 (0.50),←,
4,"Harmes, James",27y 298d,151 (81-0-70 53.64%),78 (0.52),←,
12,"Hunter, Lachie",28y 229d,191 (105-0-86 54.97%),79 (0.41),18 (13-0-5 72.22%),6 (0.33)
23,"Jordon, James",22y 222d,62 (47-1-14 76.61%),17 (0.27),←,
15,"Langdon, Ed",27y 179d,151 (82-1-68 54.64%),65 (0.43),83 (57-1-25 69.28%),32 (0.39)
8,"Lever, Jake",27y 147d,154 (100-1-53 65.26%),4 (0.03),98 (62-1-35 63.78%),1 (0.01)
1,"May, Steven",31y 201d,210 (95-2-113 45.71%),23 (0.11),87 (57-1-29 66.09%),2 (0.02)
41,"McVee, Judd",19y 357d,19 (13-0-6 68.42%),,←,
18,"Melksham, Jake",31y 335d,217 (113-1-103 52.30%),175 (0.81),103 (61-0-42 59.22%),118 (1.15)
30,"Neal-Bullen, Alex",27y 202d,147 (87-1-59 59.52%),102 (0.69),←,
5,"Petracca, Christian",27y 207d,170 (97-1-72 57.35%),163 (0.96),←,
35,"Petty, Harry",23y 260d,61 (35-1-25 58.20%),17 (0.28),←,
36,"Pickett, Kysaiah",22y 58d,79 (54-1-24 68.99%),117 (1.48),←,
24,"Rivers, Trent",22y,71 (51-1-19 72.54%),7 (0.10),←,
3,"Salem, Christian",28y 15d,153 (78-1-74 51.31%),25 (0.16),←,
29,"Smith, Joel",27y 155d,36 (22-0-14 61.11%),5 (0.14),←,
20,"Tomlinson, Adam",29y 354d,175 (86-3-86 50.00%),35 (0.20),35 (25-0-10 71.43%),
2,"van Rooyen, Jacob",20y 105d,15 (11-0-4 73.33%),22 (1.47),←,
7,"Viney, Jack",29y 108d,190 (86-1-103 45.53%),56 (0.29),←,
40,"Woewodin, Taj",20y 126d,4 (4-0-0 100.00%),2 (0.50),←,
Totals,Totals,26y 21d,2683 (1486-18-1179 55.39%),1162 (0.43),,
C,"Goodwin, Simon",46y 216d,154 (90-1-63 58.77%),,153 (90-1-62 59.15%),
