North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",12,3,5,17,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
11,"Archer, Glenn",12,4,4,16,,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
12,"Blakey, John",10,2,3,13,1,,,1.0,,,,,2.0,3.0,,,,,,,,,
18,"Carey, Wayne",11,10,8,19,2,,5.0,3.0,,,,,3.0,1.0,,,,,,,,,
27,"Crocker, Darren",15,5,4,19,,3.0,1.0,1.0,,,,,3.0,1.0,,,,,,,,,
25,"Daniltchenko, Jason",5,1,3,8,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Fairley, Ian",,,1,1,,,,,,,,,,,,,,,,,,,
26,"Ishchenko, Alex",3,4,7,10,,,15.0,1.0,,,,,,4.0,,,,,,,,,
7,"Laidley, Dani",9,1,1,10,,,,4.0,,,,,4.0,2.0,,,,,,,,,
9,"Larkin, Matthew",9,,6,15,4,,,1.0,,,,,,,,,,,,,,,
35,"Longmire, John",16,7,2,18,6,5.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,,
4,"Martyn, Mick",5,1,2,7,,,,,,,,,1.0,1.0,,,,,,,,,
8,"Pyman, Robert",13,1,5,18,,,,1.0,,,,,,1.0,,,,,,,,,
22,"Roberts, Mark",14,2,3,17,1,3.0,1.0,1.0,,,,,4.0,1.0,,,,,,,,,
3,"Rock, Anthony",10,3,3,13,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
1,"Romero, Jose",4,,1,5,,,,,,,,,,,,,,,,,,,
2,"Schwass, Wayne",19,1,6,25,,,,4.0,,,,,2.0,1.0,3.0,,,,,,,,
24,"Sholl, Craig",11,3,4,15,,1.0,1.0,1.0,,,,,1.0,4.0,,,,,,,,,
15,"Smith, Ross",12,4,3,15,,,1.0,1.0,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",12,2,5,17,,,1.0,5.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,54,76,278,15,18.0,26.0,31.0,,,,,30.0,27.0,4.0,,,,,,,,
Opposition,Opposition,175,52,79,254,13,6.0,20.0,28.0,,,,,27.0,30.0,2.0,,,,,,,,
