Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",11,7,3,14,3.0,2.0,,6.0,2.0,3.0,1.0,,1.0,,,6,8,1.0,3.0,1.0,,1.0,83.0
5,"Burton, Ryan",13,2,5,18,,1.0,,3.0,3.0,1.0,1.0,4.0,,,,10,7,,,2.0,,,85.0
18,"Ceglar, Jonathon",4,4,11,15,2.0,,14.0,1.0,,2.0,1.0,7.0,2.0,3.0,,9,6,1.0,,4.0,,,76.0
8,"Duryea, Taylor",5,3,3,8,,,,8.0,,2.0,,2.0,,1.0,,1,6,,1.0,1.0,,1.0,84.0
12,"Frawley, James",8,3,4,12,,,,2.0,3.0,3.0,,4.0,,2.0,,3,9,,,8.0,,,97.0
44,"Glass, Conor",7,4,4,11,,,,6.0,3.0,2.0,,3.0,1.0,2.0,,2,10,,,3.0,,,71.0
15,"Hardwick, Blake",7,2,13,20,,,,6.0,,,1.0,1.0,1.0,,,10,11,1.0,,10.0,,,83.0
31,"Henderson, Ricky",7,3,6,13,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,,5,9,,,1.0,1.0,,63.0
17,"Howe, Daniel",8,3,6,14,,,,4.0,3.0,,1.0,4.0,1.0,2.0,,7,8,,,2.0,,,80.0
4,"Impey, Jarman",13,7,2,15,,,,5.0,3.0,3.0,,4.0,4.0,4.0,,4,14,,,2.0,1.0,,86.0
29,"Langford, Will",3,2,2,5,,,,,,2.0,1.0,3.0,1.0,1.0,,3,2,,,,,1.0,45.0
7,"McEvoy, Ben",2,2,4,6,1.0,,29.0,6.0,,,1.0,4.0,,2.0,,2,3,,1.0,3.0,,,83.0
3,"Mitchell, Tom",18,9,32,50,,,,13.0,3.0,7.0,9.0,3.0,4.0,2.0,2.0,18,31,,,,4.0,1.0,93.0
35,"Morrison, Harry",4,2,4,8,,,,6.0,2.0,,,,1.0,,,4,5,,,1.0,,,68.0
23,"OBrien, Tim",11,5,4,15,,,,,3.0,,,2.0,,,,2,13,,,5.0,,,84.0
10,"OMeara, Jaeger",11,4,13,24,,,,10.0,2.0,4.0,3.0,4.0,1.0,2.0,,7,16,,,,,1.0,84.0
28,"Puopolo, Paul",7,3,3,10,2.0,1.0,,10.0,,4.0,,,1.0,,,4,4,,,1.0,,2.0,84.0
2,"Roughead, Jarryd",8,2,6,14,2.0,,,4.0,1.0,1.0,1.0,5.0,,3.0,,7,5,,1.0,4.0,,1.0,93.0
26,"Shiels, Liam",6,2,13,19,,,,6.0,,1.0,3.0,1.0,3.0,,,9,11,,,,,,86.0
6,"Sicily, James",15,3,9,24,1.0,1.0,,3.0,3.0,3.0,,5.0,3.0,,,9,17,,1.0,4.0,1.0,,91.0
16,"Smith, Isaac",18,6,8,26,1.0,1.0,,4.0,,8.0,3.0,3.0,2.0,1.0,,7,16,,,,3.0,1.0,87.0
24,"Stratton, Ben",10,3,7,17,,,,4.0,2.0,,1.0,2.0,2.0,1.0,,6,7,,,10.0,,,94.0
Totals,Totals,196,81,162,358,13.0,6.0,43.0,108.0,35.0,47.0,28.0,62.0,30.0,26.0,2.0,135,218,3.0,7.0,62.0,10.0,9.0,
Opposition,Opposition,212,65,176,388,13.0,17.0,42.0,72.0,31.0,56.0,51.0,62.0,26.0,29.0,4.0,190,206,12.0,10.0,43.0,2.0,8.0,
