Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 346d,61 (22-0-39 36.07%),27 (0.44),16 (14-0-2 87.50%),3 (0.19)
33,"Bailey, Zac",20y 362d,44 (27-0-17 61.36%),23 (0.52),←,
14,"Birchall, Grant",32y 235d,262 (180-1-81 68.89%),34 (0.13),14 (13-0-1 92.86%),
23,"Cameron, Charlie",26y 76d,125 (78-1-46 62.80%),187 (1.50),52 (31-0-21 59.62%),100 (1.92)
18,"Coleman, Keidean",20y 172d,4 (4-0-0 100.00%),2 (0.50),←,
28,"Ellis-Yolmen, Cam",27y 235d,47 (28-0-19 59.57%),18 (0.38),8 (7-0-1 87.50%),3 (0.38)
27,"Gardiner, Darcy",24y 363d,123 (50-0-73 40.65%),5 (0.04),←,
30,"Hipwood, Eric",23y 6d,92 (41-0-51 44.57%),136 (1.48),←,
35,"Lester, Ryan",28y 24d,139 (53-0-86 38.13%),45 (0.32),←,
17,"Lyons, Jarryd",28y 59d,133 (74-0-59 55.64%),67 (0.50),41 (30-0-11 73.17%),18 (0.44)
12,"Martin, Stefan",33y 307d,188 (57-1-130 30.59%),46 (0.24),131 (43-0-88 32.82%),23 (0.18)
11,"McCarthy, Lincoln",26y 333d,68 (51-0-17 75.00%),60 (0.88),39 (28-0-11 71.79%),35 (0.90)
6,"McCluggage, Hugh",22y 200d,80 (38-0-42 47.50%),48 (0.60),←,
46,"McInerney, Oscar",26y 71d,54 (32-0-22 59.26%),29 (0.54),←,
25,"McStay, Daniel",25y 87d,118 (47-0-71 39.83%),84 (0.71),←,
9,"Neale, Lachie",27y 118d,176 (95-0-81 53.98%),90 (0.51),41 (30-0-11 73.17%),23 (0.56)
40,"Payne, Jack",20y 340d,4 (3-0-1 75.00%),,←,
16,"Rayner, Cam",20y 334d,61 (33-0-28 54.10%),55 (0.90),←,
10,"Rich, Daniel",30y 104d,220 (84-1-135 38.41%),109 (0.50),←,
5,"Robinson, Mitch",31y 104d,208 (94-1-113 45.43%),113 (0.54),108 (43-0-65 39.81%),55 (0.51)
37,"Starcevich, Brandon",21y 57d,21 (15-0-6 71.43%),2 (0.10),←,
15,"Zorko, Dayne",31y 223d,183 (70-0-113 38.25%),193 (1.05),←,
Totals,Totals,26y 23d,2411 (1176-5-1230 48.78%),1373 (0.57),,
C,"Fagan, Chris",59y 88d,85 (40-0-45 47.06%),,←,
