St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",6,3,7,13,,1.0,,4.0,1.0,,1.0,1.0,,1.0,,7.0,6.0,,1.0,3.0,,,100.0
14,"Ball, Luke",15,5,4,19,,,,2.0,5.0,3.0,2.0,3.0,2.0,1.0,,11.0,8.0,1.0,,2.0,,,90.0
27,"Blake, Jason",5,5,9,14,,,8.0,,,2.0,2.0,2.0,2.0,,,6.0,8.0,1.0,,2.0,1.0,,60.0
26,"Dal Santo, Nick",16,7,9,25,1,,1.0,1.0,4.0,3.0,2.0,1.0,2.0,,2.0,6.0,19.0,1.0,2.0,2.0,3.0,,94.0
25,"Fisher, Sam",10,3,7,17,,,,,5.0,1.0,,2.0,,1.0,,5.0,11.0,,,9.0,,,100.0
9,"Gehrig, Fraser",3,1,1,4,1,1.0,,,,1.0,2.0,,,,,1.0,2.0,,1.0,3.0,,,100.0
34,"Guerra, Brent",3,2,3,6,,1.0,,1.0,1.0,,,2.0,,,,2.0,4.0,,1.0,,,,63.0
2,"Hamill, Aaron",16,11,3,19,4,1.0,,4.0,,6.0,,4.0,5.0,2.0,3.0,17.0,5.0,8.0,3.0,2.0,,,80.0
35,"Harvey, Robert",11,5,11,22,,,,5.0,,2.0,2.0,6.0,3.0,,,8.0,15.0,,1.0,4.0,,,75.0
7,"Hayes, Lenny",11,10,12,23,,,,5.0,1.0,3.0,3.0,2.0,,1.0,,7.0,18.0,,,1.0,1.0,1.0,93.0
8,"Hudghton, Max",4,4,,4,,,,,2.0,1.0,,,,,,,4.0,,,1.0,,,45.0
5,"Jones, Austinn",19,9,4,23,1,,,1.0,6.0,4.0,1.0,2.0,,1.0,,6.0,18.0,1.0,,3.0,4.0,,94.0
23,"Koschitzke, Justin",7,5,3,10,1,2.0,16.0,2.0,,1.0,3.0,5.0,2.0,3.0,,5.0,5.0,2.0,3.0,3.0,,,91.0
31,"Maguire, Matt",11,5,3,14,,1.0,,2.0,3.0,2.0,,3.0,1.0,1.0,,5.0,9.0,,,5.0,,1.0,94.0
44,"Milne, Stephen",8,4,1,9,1,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,4.0,7.0,,1.0,1.0,2.0,1.0,54.0
11,"Montagna, Leigh",7,5,5,12,,1.0,,1.0,,5.0,1.0,1.0,,,,3.0,8.0,,,4.0,,,66.0
1,"Peckett, Justin",11,4,8,19,,,,1.0,3.0,2.0,1.0,5.0,1.0,3.0,,6.0,11.0,,,3.0,1.0,,76.0
19,"Penny, Luke",1,2,1,2,,,2.0,2.0,1.0,,,1.0,,1.0,,2.0,,2.0,,8.0,,,100.0
17,"Powell, Stephen",7,2,3,10,,,,2.0,,3.0,1.0,1.0,1.0,1.0,,2.0,8.0,,,1.0,,,66.0
12,"Riewoldt, Nick",16,10,6,22,3,3.0,,1.0,,4.0,2.0,2.0,3.0,,,9.0,13.0,2.0,6.0,,,,89.0
4,"Thompson, Andrew",15,5,5,20,,1.0,,2.0,,9.0,5.0,,,,,10.0,10.0,1.0,,2.0,,1.0,69.0
13,"Voss, Brett",15,7,4,19,1,,1.0,3.0,1.0,6.0,,1.0,,,,7.0,12.0,2.0,,5.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,114,109,326,13,18.0,28.0,40.0,34.0,59.0,28.0,46.0,24.0,17.0,5.0,129.0,201.0,21.0,19.0,64.0,13.0,4.0,
Opposition,Opposition,171,90,120,291,8,7.0,24.0,50.0,46.0,43.0,21.0,53.0,17.0,24.0,1.0,99.0,190.0,10.0,10.0,44.0,4.0,7.0,
