Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 182d,114 (59-0-55 51.75%),109 (0.96),←,
12,"Cordy, Zaine",22y 210d,58 (29-0-29 50.00%),10 (0.17),←,
9,"Crozier, Hayden",25y 152d,96 (42-0-54 43.75%),45 (0.47),27 (11-0-16 40.74%),1 (0.04)
31,"Dale, Bailey",22y 307d,41 (19-0-22 46.34%),32 (0.78),←,
35,"Daniel, Caleb",22y 322d,84 (44-0-40 52.38%),26 (0.31),←,
5,"Dunkley, Josh",22y 136d,53 (28-0-25 52.83%),29 (0.55),←,
44,"English, Tim",21y 288d,17 (7-0-10 41.18%),3 (0.18),←,
7,"Hunter, Lachie",24y 163d,115 (57-0-58 49.57%),54 (0.47),←,
39,"Johannisen, Jason",26y 198d,113 (52-0-61 46.02%),38 (0.34),←,
21,"Liberatore, Tom",27y 9d,127 (54-0-73 42.52%),44 (0.35),←,
27,"Lipinski, Patrick",20y 312d,19 (7-0-12 36.84%),12 (0.63),←,
22,"Lloyd, Sam",29y 83d,67 (34-0-33 50.75%),85 (1.27),10 (4-0-6 40.00%),16 (1.60)
11,"Macrae, Jack",24y 295d,128 (63-0-65 49.22%),31 (0.24),←,
16,"McLean, Toby",23y 114d,70 (36-0-34 51.43%),47 (0.67),←,
33,"Naughton, Aaron",19y 176d,28 (12-0-16 42.86%),18 (0.64),←,
20,"Richards, Ed",19y 326d,31 (12-0-19 38.71%),13 (0.42),←,
6,"Smith, Bailey",18y 169d,10 (4-0-6 40.00%),4 (0.40),←,
1,"Suckling, Matt",30y 304d,159 (106-0-53 66.67%),76 (0.48),57 (31-0-26 54.39%),25 (0.44)
8,"Trengove, Jackson",28y 204d,174 (72-1-101 41.67%),35 (0.20),21 (6-0-15 28.57%),5 (0.24)
3,"Wallis, Mitch",26y 213d,133 (60-0-73 45.11%),76 (0.57),←,
34,"Williams, Bailey",21y 227d,35 (15-0-20 42.86%),7 (0.20),←,
10,"Wood, Easton",29y 263d,147 (75-0-72 51.02%),18 (0.12),←,
Totals,Totals,24y 79d,1819 (887-1-931 48.76%),812 (0.45),,
C,"Beveridge, Luke",48y 275d,103 (56-0-47 54.37%),,←,
