Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",23y 244d,86 (49-1-36 57.56%),37 (0.43),←,
24,"Bolton, Jude",32y 190d,300 (167-4-129 56.33%),167 (0.56),←,
37,"Goodes, Adam",32y 257d,318 (176-4-138 55.97%),388 (1.22),←,
39,"Grundy, Heath",26y 111d,113 (65-1-47 57.96%),21 (0.19),←,
4,"Hannebery, Dan",21y 210d,76 (46-1-29 61.18%),25 (0.33),←,
15,"Jack, Kieren",25y 85d,113 (62-2-49 55.75%),76 (0.67),←,
32,"Jetta, Lewis",23y 140d,64 (40-1-23 63.28%),61 (0.95),←,
34,"Johnson, Alex",20y 203d,44 (30-0-14 68.18%),1 (0.02),←,
12,"Kennedy, Josh",24y 93d,85 (50-1-34 59.41%),51 (0.60),72 (45-1-26 63.19%),47 (0.65)
9,"Malceski, Nick",28y 37d,125 (80-1-44 64.40%),52 (0.42),←,
29,"Mattner, Martin",30y 46d,214 (124-2-88 58.41%),40 (0.19),116 (64-2-50 56.03%),26 (0.22)
3,"McVeigh, Jarrad",27y 167d,193 (113-3-77 59.33%),139 (0.72),←,
10,"Morton, Mitch",25y 237d,75 (27-3-45 38.00%),108 (1.44),4 (3-0-1 75.00%),3 (0.75)
41,"Mumford, Shane",26y 78d,77 (53-1-23 69.48%),30 (0.39),56 (36-1-19 65.18%),27 (0.48)
5,"OKeefe, Ryan",31y 241d,256 (146-3-107 57.62%),248 (0.97),←,
26,"Parker, Luke",19y 332d,31 (19-0-12 61.29%),13 (0.42),←,
38,"Pyke, Mike",28y 181d,45 (26-0-19 57.78%),13 (0.29),←,
20,"Reid, Sam",20y 269d,45 (30-1-14 67.78%),53 (1.18),←,
25,"Richards, Ted",29y 254d,180 (104-3-73 58.61%),31 (0.17),147 (85-3-59 58.84%),12 (0.08)
30,"Roberts-Thomson, Lewis",29y 13d,169 (99-1-69 58.88%),50 (0.30),←,
2,"Shaw, Rhyce",30y 341d,186 (99-1-86 53.49%),41 (0.22),92 (51-1-40 55.98%),21 (0.23)
40,"Smith, Nick",24y 101d,73 (41-1-31 56.85%),8 (0.11),←,
Totals,Totals,26y 174d,2868 (1646-35-1187 57.39%),1653 (0.58),,
C,"Longmire, John",41y 265d,48 (31-1-16 65.63%),,←,
