Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",28y 288d,140 (67-0-73 47.86%),53 (0.38),←,
14,"Birchall, Grant",22y 67d,86 (48-0-38 55.81%),7 (0.08),←,
30,"Brown, Campbell",26y 220d,144 (68-0-76 47.22%),60 (0.42),←,
8,"Ellis, Xavier",22y 36d,49 (31-0-18 63.27%),9 (0.18),←,
23,"Franklin, Lance",23y 65d,103 (52-0-51 50.49%),307 (2.98),←,
6,"Gibson, Josh",26y 23d,67 (30-1-36 45.52%),2 (0.03),2 (1-0-1 50.00%),
27,"Gilham, Stephen",25y 215d,65 (42-0-23 64.62%),2 (0.03),64 (42-0-22 65.63%),2 (0.03)
18,"Guerra, Brent",27y 311d,174 (116-0-58 66.67%),94 (0.54),78 (47-0-31 60.26%),11 (0.14)
15,"Hodge, Luke",25y 294d,153 (72-0-81 47.06%),103 (0.67),←,
20,"Hooper, Rhan",22y 86d,50 (24-1-25 49.00%),51 (1.02),2 (1-0-1 50.00%),2 (1.00)
4,"Ladson, Rick",26y 46d,104 (51-0-53 49.04%),39 (0.38),←,
3,"Lewis, Jordan",23y 346d,104 (51-0-53 49.04%),36 (0.35),←,
5,"Mitchell, Sam",27y 175d,157 (76-0-81 48.41%),31 (0.20),←,
19,"Morton, Jarryd",21y 182d,19 (11-0-8 57.89%),8 (0.42),←,
29,"Murphy, Tom",24y 17d,51 (24-0-27 47.06%),3 (0.06),←,
7,"Osborne, Michael",27y 250d,118 (54-0-64 45.76%),69 (0.58),←,
48,"Peterson, Carl",22y 276d,2 (1-0-1 50.00%),1 (0.50),←,
34,"Renouf, Brent",21y 337d,25 (14-0-11 56.00%),1 (0.04),←,
33,"Rioli, Cyril",20y 265d,45 (29-0-16 64.44%),46 (1.02),←,
2,"Roughead, Jarryd",23y 72d,104 (55-0-49 52.88%),191 (1.84),←,
25,"Schoenmakers, Ryan",19y 148d,15 (5-0-10 33.33%),1 (0.07),←,
26,"Shiels, Liam",18y 341d,13 (5-0-8 38.46%),1 (0.08),←,
Totals,Totals,24y 2d,1788 (926-2-860 51.79%),1115 (0.62),,
C,"Clarkson, Alastair",41y 343d,117 (58-0-59 49.57%),,←,
