Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 138d,205 (118-0-87 57.56%),184 (0.90),82 (34-0-48 41.46%),64 (0.78)
36,"Browne, Andrew",20y 64d,12 (6-0-6 50.00%),4 (0.33),←,
10,"Cook, Troy",27y 340d,145 (65-0-80 44.83%),59 (0.41),102 (41-0-61 40.20%),48 (0.47)
33,"Farmer, Jeff",27y 23d,174 (81-0-93 46.55%),338 (1.94),56 (29-0-27 51.79%),79 (1.41)
42,"Haddrill, Robert",23y 171d,47 (25-0-22 53.19%),,←,
4,"Hasleby, Paul",23y 35d,102 (41-0-61 40.20%),70 (0.69),←,
43,"Hayden, Roger",23y 221d,40 (22-0-18 55.00%),3 (0.08),←,
11,"Headland, Des",23y 178d,88 (61-0-27 69.32%),80 (0.91),36 (21-0-15 58.33%),28 (0.78)
20,"Longmuir, Justin",23y 178d,94 (37-0-57 39.36%),123 (1.31),←,
8,"McManus, Shaun",28y 159d,160 (59-0-101 36.88%),74 (0.46),←,
34,"Medhurst, Paul",22y 219d,59 (31-0-28 52.54%),119 (2.02),←,
28,"Murphy, Ryan",19y 54d,1 (1-0-0 100.00%),,←,
23,"Parker, Shane",31y 150d,178 (64-0-114 35.96%),9 (0.05),←,
29,"Pavlich, Matthew",22y 199d,100 (40-0-60 40.00%),106 (1.06),←,
12,"Polak, Graham",20y 31d,42 (25-0-17 59.52%),3 (0.07),←,
31,"Sandilands, Aaron",21y 224d,33 (21-0-12 63.64%),6 (0.18),←,
3,"Schammer, Byron",19y 26d,32 (20-0-12 62.50%),12 (0.38),←,
35,"Siegert, Andrew",22y 181d,26 (11-0-15 42.31%),1 (0.04),←,
2,"Simmonds, Troy",26y 4d,98 (50-0-48 51.02%),60 (0.61),58 (30-0-28 51.72%),53 (0.91)
22,"Thornton, Scott",21y 310d,9 (6-0-3 66.67%),,←,
19,"Walker, James",25y 184d,114 (44-0-70 38.60%),13 (0.11),←,
6,"Woods, Dion",22y 174d,52 (25-0-27 48.08%),5 (0.10),←,
Totals,Totals,23y 298d,1811 (853-0-958 47.10%),1269 (0.70),,
C,"Connolly, Chris",41y 114d,62 (33-0-29 53.23%),,61 (32-0-29 52.46%),
